x_0,x_1,x_2,x_3,y
1699066,-70832,-3995,180571,-73454
1209251,57807,-4005,404299,-73401
1320327,-167434,-16860,201170,-73342
1115375,-234534,-2036,416233,-73335
1055171,-19260,-5187,276981,-73221
1484830,-157780,-6233,390492,-73094
1012520,178266,-7317,445082,-73039
1239357,128562,-12730,646838,-73005
1560664,-5976,-12458,555134,-72966
1053779,45096,-6673,510532,-72912
1251504,252212,-10438,613217,-72855
1561393,151075,-16021,582330,-72822
1376500,97878,-816,618527,-72716
861029,36433,-8189,625379,-72658
1149763,141593,-8164,570683,-72647
977525,-18684,-5596,636864,-72646
1152488,-221995,-13297,644086,-72591
1029255,304226,-11040,493299,-72329
1132088,-98171,-8527,560799,-72175
1024431,207187,-1023,310502,-72114
1516623,47774,-13245,471783,-72003
763593,-171607,-7658,357967,-71969
756728,3535,-4263,241090,-71936
1406519,-5316,-8212,520913,-71848
909962,115251,-11083,144737,-71615
1488884,-14638,-11829,598181,-71587
1283958,20935,-10390,392222,-71513
1102011,-87249,-11561,665422,-71491
800734,-34920,-2452,334942,-71281
1156945,126638,-6924,575254,-71184
1503895,-163324,-10263,374530,-71039
1377213,219321,-10165,535406,-70925
1671604,-120940,-13804,142335,-70819
1178636,-82577,-17810,514408,-70658
1187583,276385,-4865,547705,-70535
1015517,136160,-5660,642290,-70439
1578085,133053,-12502,-18320,-70318
1217218,-21460,-14473,348352,-70317
932681,-172715,-16362,-32810,-70310
1110974,-18834,-11466,419484,-70295
1293932,-45736,-15996,174464,-70268
1698356,96214,-6917,418420,-70233
1090514,208246,-3669,489088,-70035
1368324,155870,473,474273,-69968
1577042,26312,-5855,477527,-69927
920457,149673,-6513,370515,-69811
1136619,237703,-5885,214668,-69776
979410,64704,-8264,588157,-69722
1625158,97878,-5554,429486,-69608
892799,42312,-17406,642009,-69596
1531729,357282,-13701,241261,-69570
987506,75495,-11901,549683,-69464
1282971,89915,-2538,378445,-69449
897094,241908,-8988,299506,-69399
750318,5467,-15746,437112,-69290
1197380,-139430,-4769,584234,-69037
1280082,98708,-7337,449226,-69022
925872,-27997,-1147,336471,-68952
1368296,-125075,-14330,418967,-68940
1089615,135721,-3728,626381,-68882
1300030,-24033,-10990,409968,-68651
1279424,-48432,-5335,177789,-68577
1411656,195249,-267,144483,-68390
1168400,69828,-15586,488852,-68382
897644,282413,-14441,607329,-68282
846340,157462,-6567,294946,-68187
762828,55818,-4433,215585,-68040
1056337,123088,-9871,506280,-68028
1255123,89322,-832,247805,-67977
1034068,110292,-8322,483119,-67958
1736559,65337,-172,475458,-67911
1345110,235133,-6680,464989,-67860
1205931,183484,-15085,616864,-67776
1545358,42781,-7980,465623,-67767
849015,177859,-7891,300896,-67756
1317900,-114874,-8523,310194,-67647
1506173,65994,-10455,453866,-67584
1187462,22118,-13199,263849,-67471
1398224,147462,-8197,501441,-67460
1349605,256731,-16195,350953,-67395
1589428,89758,-6636,236716,-67335
1090087,122660,-7382,583270,-67228
1513329,147393,-4806,427205,-67182
810262,97380,-15576,565285,-67145
872130,55442,-10886,128144,-67055
1135299,-29599,-6005,651548,-67027
783446,125836,-7174,-38104,-66870
897659,115540,-14892,491920,-66847
1023333,206078,-17665,239891,-66822
1219860,-2897,-9589,541243,-66788
1375426,352724,-4923,383245,-66748
1226874,-125906,-15972,618606,-66729
1381793,154911,-3731,275243,-66683
1291993,71839,-9266,653245,-66672
1666787,67098,-16738,31854,-66670
1725638,5795,-12833,376116,-66653
1564763,213459,-16243,537024,-66646
1320239,-61989,-5406,381397,-66627
1453224,-84276,-3295,98571,-66552
1610913,179307,-10734,511371,-66462
924617,91546,-7310,305497,-66349
1334274,55874,-13666,172770,-66227
1158377,-68435,-11016,375366,-66226
1071187,293172,-13005,629321,-66147
848480,-198077,-8636,369205,-66040
1554952,45575,365,421283,-66037
1505862,-132708,-6011,581719,-66037
1105219,-76517,-9531,574785,-65884
1504020,79013,-5737,271056,-65827
1075707,55671,-16832,523618,-65585
1020368,-45179,-6791,239453,-65391
1076972,100654,-17538,534157,-65319
1242227,132674,-11266,526783,-65110
909641,-74130,-7747,159045,-65068
1551880,58478,-8696,487513,-65067
951774,89172,-10280,302357,-65028
1271251,111813,482,649814,-64993
769128,94180,-11164,512620,-64900
1461084,-56322,-17793,331479,-64874
952190,185715,-9914,253944,-64802
987730,-49279,-12117,166698,-64801
1188261,195493,-10315,251017,-64761
1723900,-382699,-5237,641831,-64657
949076,121757,-5639,282271,-64572
1307424,30010,-15583,573859,-64514
1138717,-38281,-5949,-39382,-64493
1151919,-138563,-9780,404513,-64458
1104594,266792,-12250,351664,-64424
1671631,-213409,-15925,490739,-64373
1082075,-110145,-17410,389076,-64225
1664768,-51958,-7362,575743,-64166
1105079,31824,-9485,565586,-64142
1726714,272782,-15927,354128,-64103
769731,-5183,-12700,234964,-64022
1418755,-114324,-14464,369068,-63922
1600187,34761,-4153,91848,-63873
1662253,-175748,-16104,511761,-63731
1259106,83024,-11771,672052,-63641
1517143,-35452,-17463,634682,-63531
1079657,222615,-7925,608728,-63513
1035970,55382,-14312,662087,-63512
1486029,-68409,-6302,525921,-63506
1252300,-9497,341,216234,-63388
1207490,90888,-789,321875,-63321
1520697,87012,-7622,282587,-63292
1175249,177883,-11442,297687,-63253
1191767,-159441,-6907,466879,-63039
955542,115510,-6312,163343,-62991
1039112,103476,-5567,489929,-62838
1519010,-115768,-5982,209157,-62812
1705901,78728,-733,609732,-62800
1440140,74641,-14272,110573,-62761
1569228,-42910,-7647,362977,-62734
1483488,-20745,-3776,638517,-62690
1474321,-255953,-5114,634740,-62541
1493037,142594,-11385,-86817,-62537
856551,-19425,-11167,101334,-62255
1462922,16421,-17049,435393,-62227
908741,17695,-2369,564698,-62119
1295967,-214680,-10641,257026,-62097
1387255,159904,-13980,340454,-62055
1719070,-124340,-15779,460423,-62043
1311698,-67241,-6731,413617,-62026
1370845,-98539,-4757,279062,-61990
978896,128605,-6924,542512,-61972
839267,26768,-7813,347078,-61959
1001395,69597,-18081,381817,-61850
788949,-34478,-8923,315303,-61753
1157488,-60815,-6699,245346,-61692
1480334,-20469,-543,627451,-61683
1152193,49140,-4260,414892,-61643
1495053,-73643,-869,428278,-61631
1189308,96190,-7511,500314,-61608
1120488,-54504,-8475,44864,-61601
1166060,131048,-1965,546677,-61554
976496,248043,-1746,603866,-61275
974451,73568,-1353,583537,-61266
1166106,-37020,-3126,562568,-61262
1254259,163420,-3178,393227,-61240
1213690,-35266,-1657,418755,-61210
788887,10920,-9385,432514,-61164
870146,249620,-5666,318541,-61150
1621575,29378,-11194,653012,-61114
883684,-67174,-13571,72135,-61057
1226276,84702,-5225,170751,-60986
1042356,84704,-11080,605747,-60768
847316,172442,-3042,287284,-60666
1471062,17539,-9361,339026,-60619
1046514,-74241,-17909,424722,-60603
1554321,-20020,-9420,270153,-60457
1052730,-2441,-2163,343248,-60391
1547918,-173106,-13438,607403,-60368
756749,42837,-13171,-26500,-60302
1104090,128431,-6636,517275,-60175
958064,83983,-660,655172,-60026
775349,191185,-11152,614214,-59922
869704,142479,-530,343500,-59919
1606701,151305,-9176,601672,-59819
1135907,-23196,-9299,116712,-59806
1433746,-168624,-3513,463579,-59790
1026017,-6096,-4493,561648,-59551
1522366,29074,-11006,518606,-59371
1105269,-34426,-8962,466091,-59344
789837,-4848,-16039,250251,-59184
831579,26389,-15935,185105,-59183
1734092,242298,-14034,513789,-59064
1736945,-18831,-6449,543693,-58978
1334176,-58060,-14216,326625,-58924
1595377,-23366,-4698,562063,-58623
1388563,72782,-7477,613238,-58622
823188,-309099,-6594,593551,-58591
1308171,-86919,-12035,472183,-58540
1076705,109046,-5512,573678,-58519
1294082,-41179,-6681,565388,-58444
1050623,43814,-9852,637079,-58331
1629072,324779,-4305,619270,-58234
1511302,17839,-5553,448901,-58015
1435653,49758,-11390,381055,-57954
1626015,-31776,-2571,261435,-57886
1414973,28982,-6489,593869,-57872
1702267,233441,-16863,377627,-57730
849066,36790,-10384,512970,-57726
1312637,-43655,-18130,621731,-57724
898733,-70103,-16338,349947,-57676
955348,65214,-12410,220330,-57502
1378891,-15249,-5372,407496,-57389
1109217,174647,-9051,309986,-57388
1004236,130902,-15318,550807,-57256
1242128,-94467,-9184,132102,-57160
763836,17424,-1104,534074,-57132
867611,10212,-9271,325103,-57028
884208,-89372,-10680,89233,-56990
1564802,99798,-14147,268789,-56983
1471527,130167,-5530,289780,-56975
820022,125662,-12908,518791,-56946
1030262,149091,-5212,435528,-56944
1384416,-6115,-3223,416231,-56913
750367,-81908,-421,194013,-56886
1331602,109037,-3491,297925,-56884
1144382,43920,-2880,607736,-56734
780850,-30134,-5337,430750,-56701
1551980,111273,33,640017,-56676
1343882,-145402,-10551,437882,-56651
1573286,-65617,-11755,430851,-56599
990993,-82749,-8268,294395,-56588
1297503,-130848,-11625,579811,-56586
870839,12627,-8368,639557,-56428
1566489,-114222,-13014,443193,-56304
1155634,-214598,-3084,312209,-56246
1448525,-160796,-16384,260593,-56239
1394172,56678,-4305,550007,-56231
1205596,-91368,-6256,606500,-56194
1525471,52496,-9997,-22848,-56033
1410755,-60808,187,283164,-56011
1569110,69849,-4963,649333,-56005
1414090,39509,-6916,323287,-56005
1428329,-139814,-48,440232,-55981
1019919,121746,-10387,99908,-55827
1636069,86589,-7795,488531,-55791
836189,83748,-9243,-36924,-55775
1232270,182843,-13634,256772,-55754
1472336,-58577,-12992,390162,-55705
1269388,257456,-7044,600403,-55659
779533,100107,-2295,622263,-55646
1322513,-72597,-10601,395362,-55562
1085603,82714,-9305,625796,-55372
1185212,116413,-10402,190013,-55302
1546430,-43183,-7557,288691,-55170
959099,78869,-7386,183104,-55107
1355108,-22162,-15442,230934,-55037
1580285,62313,-1093,271535,-55010
780498,119098,-14099,-11384,-55006
1273716,106593,-9900,589070,-55000
846978,-10271,-3979,475916,-54783
769896,1438,-13908,628082,-54769
1238233,173871,-14226,629208,-54739
1701620,-116229,-419,584777,-54729
1657585,-112278,-10780,536316,-54724
1301804,-81115,-15737,580403,-54614
1677121,-69520,-16431,525570,-54597
997259,-87347,-8126,665675,-54487
1490216,-69464,-14720,632367,-54397
1513790,2259,-1543,396586,-54394
949722,55039,-11000,527540,-54379
1562234,128431,-6425,648891,-54359
1454552,8593,-8216,466213,-54316
1408060,-348,-10036,269574,-54299
1144423,43740,-10397,132335,-54180
1026790,96582,-12804,441311,-54122
1521946,225855,-3597,619743,-54078
1267147,220402,-8632,434957,-54062
1304995,-7923,-10418,502116,-54042
748033,-198425,-8840,323362,-54037
796294,72866,-16037,551405,-54019
1399798,168100,-12896,395203,-54013
1110725,-13923,-16823,382478,-53946
1150370,-121076,-9245,142593,-53741
1192437,-141561,-5704,410164,-53688
1689942,-22618,-381,485771,-53664
1178972,222037,-12048,352558,-53573
1140964,-5958,-16439,359260,-53455
1576906,-67760,-7294,104592,-53431
1663127,113729,-9059,45613,-53309
1192097,-17698,-2999,165249,-53210
1736899,94292,-17665,403055,-53135
1241782,-96599,-779,439468,-52573
1652954,-38362,-17662,13040,-52542
1457320,16161,-3580,363560,-52473
1702863,194839,-16148,213075,-52470
936244,-119624,-5384,236185,-52421
786314,5506,-5472,290558,-52343
1272046,62691,-13837,528888,-52269
1601392,-83428,-16305,559660,-52246
1087546,-100319,-1950,219396,-52211
1421295,-85090,-1242,298104,-51991
1202591,206953,-4829,218576,-51925
1591778,31381,-10199,248036,-51913
1009770,125924,-16264,671134,-51885
1312816,206769,-15062,387450,-51859
771429,254976,-965,234456,-51719
1316588,-67090,-92,460277,-51685
1575404,48347,-10336,340844,-51668
808508,273955,-3913,150796,-51577
1720761,59294,-9733,216616,-51515
943779,2475,-15180,532351,-51386
1461494,97539,-10416,93507,-51332
1498323,54999,-15767,543393,-51289
1087158,-238319,-5712,81498,-51244
1724593,-19414,-11101,561587,-51175
1082741,181312,-17587,603618,-51158
1644007,22449,-2520,265260,-51132
1379459,83874,-7018,198781,-51083
1606901,31989,-3367,415291,-50983
1544028,-48412,-7758,291790,-50862
1252953,85364,-8765,658142,-50681
1465523,85744,-11173,599553,-50554
1365949,27412,-14047,533893,-50546
1192946,75445,-9497,613051,-50486
775315,119353,-14921,472049,-50446
992978,145657,-10341,439438,-50427
968303,134960,-11464,376447,-50350
811732,42813,-2828,392270,-50343
1139641,110135,-15843,243287,-50327
1248490,-139658,-1634,407279,-50190
796902,119649,-5195,211645,-50019
1205930,91414,-5577,575648,-49976
1557119,183819,-6974,475912,-49871
1613015,149109,-16025,554305,-49787
992650,151444,-12618,140160,-49683
1129555,52861,-1349,140492,-49664
1656778,-2624,-17059,570698,-49645
1261104,-117315,78,328212,-49465
1500440,-23677,-10135,235486,-49261
1516248,131931,-14043,349728,-49235
1066343,176355,-8251,421843,-49201
945889,84170,-16185,329300,-49157
1686648,254801,-851,153811,-49013
1077947,123922,-16606,581165,-48973
1049407,-120530,-17438,643573,-48971
1134213,6761,-14040,499204,-48959
1626404,104343,-5340,631659,-48942
1272114,116869,-9964,191126,-48936
912734,355832,-1589,453441,-48875
1577738,194689,-18175,612864,-48811
1040774,105565,-3531,135189,-48769
840420,141563,-7111,-74492,-48767
904493,189069,495,469797,-48759
1017883,169190,-3161,471782,-48621
1683089,69303,-6140,439037,-48609
1652080,-72364,-2516,435014,-48446
1079056,67702,-8624,380303,-48350
1613208,14927,-8832,435529,-48239
1739375,233363,-2068,631581,-48231
1494433,150050,-6014,659801,-48191
1641993,335556,-14097,413328,-48171
1509472,110919,-7232,83937,-48165
915422,102866,-16447,316613,-48157
1226302,-191683,-4061,-77212,-48151
1386707,4285,-15369,322812,-48134
1705256,-190329,-3905,132473,-48035
1467123,66853,-6686,497561,-48016
792548,-56144,-5343,200898,-48001
775913,-50140,-15570,460423,-47943
977163,-15794,-5056,593148,-47918
1423961,-133262,-15876,149360,-47865
891049,194218,-10219,267634,-47834
1175815,-3537,-14903,510443,-47778
1660962,192516,-12340,371451,-47721
1376220,40079,-14255,559223,-47637
1439278,60531,-17685,163080,-47628
793779,-32322,-8997,157121,-47528
1023573,-163555,-17224,614740,-47492
1396653,122833,-3852,-58219,-47402
1460400,27453,-11932,261437,-47384
750125,52128,-8962,396013,-47367
1167280,313842,-7987,509099,-47242
1089280,-47453,-10658,327259,-47059
1504951,48563,-15871,558121,-46988
1658221,91665,-9376,514565,-46986
1691106,46986,-11520,135318,-46937
842659,-28972,-12879,626827,-46855
1241170,166945,-3700,313294,-46722
1180785,-135791,-12087,425734,-46699
790221,-204369,-13799,264707,-46698
1026078,14813,-6059,330132,-46541
1720063,258071,-16111,513627,-46470
829378,103873,-607,467711,-46458
853817,-191596,-2484,496330,-46429
1306814,235051,-15092,123360,-46408
1454231,-75105,-16665,368403,-46361
1455101,-17712,-4509,403343,-46277
1218935,-185234,-13543,651791,-46159
1620372,-167339,-1233,177874,-46120
863399,95997,-9546,416800,-46114
1024632,292697,-5310,608051,-46084
1085131,76999,-3218,492434,-46063
1337246,40139,-14007,428973,-46054
1595909,159526,-11841,97776,-46053
1007682,47089,-7091,307010,-45980
1511237,-63292,-14411,648835,-45921
1201293,-41067,-1308,326819,-45852
1609029,-78118,-6804,146741,-45755
1509554,273748,-1476,218036,-45628
796858,109287,-5835,213884,-45580
1029508,147724,-151,-43933,-45528
1483594,267548,-7967,85645,-45381
839246,175247,113,71530,-45303
1713905,-167301,-4130,663519,-45231
807124,-35762,-12900,320048,-45209
1221376,189732,-2346,336592,-45139
799277,126814,-8557,662257,-45105
1593529,41021,-9721,243065,-45104
1011585,95451,-612,464290,-45084
766255,-6584,-748,70792,-45071
1409480,39674,-9524,62349,-45033
954205,215274,-1385,116408,-45017
1231302,71944,-6959,-83121,-44963
938990,-35191,-10995,8305,-44747
850293,90116,-8240,198832,-44742
1439623,180709,-4078,637659,-44715
1691278,-80413,-14026,571689,-44681
1633957,124671,-10823,483737,-44634
797013,-101248,-16958,-105296,-44562
1068271,-89759,-13893,435246,-44499
977975,-154298,-2815,541572,-44415
1612816,54093,-5369,505475,-44383
790380,109118,-13294,347513,-44369
1344706,-54540,-14693,483743,-44236
1719798,227887,-17192,395185,-44156
1515465,40101,397,-60484,-44142
1493059,150926,-12022,319386,-44136
797654,-41400,-11769,594987,-44092
1482905,-188498,-17539,480786,-44015
1571663,-82846,-12440,644355,-44010
1050954,164322,-964,259448,-43941
907555,213704,-6106,512053,-43846
1446371,-109168,-7042,362992,-43837
1468954,107202,-11193,415218,-43835
1127393,-124658,-3452,628777,-43784
1585087,171076,-13674,319086,-43733
1737344,107008,-3523,521969,-43695
826096,154132,-15104,396613,-43614
1591932,-18322,-250,524187,-43608
1111748,114462,-2523,299274,-43600
1544802,36472,-15529,384515,-43561
814354,-75376,-10058,394707,-43560
1724365,114382,-4273,338205,-43527
836761,-164782,-689,59465,-43441
1025107,17547,-14395,524757,-43373
1591540,203336,-895,223670,-43367
1031514,83425,-13374,234413,-43351
1100316,81416,-596,-31402,-43290
1528155,-57938,-15251,178866,-43273
1515677,80222,-16271,510493,-43216
1610566,-49335,-4950,533191,-43202
1007724,58344,-14213,424743,-43174
1667799,57510,-7987,382772,-43066
766875,-92594,-16314,449698,-43022
1188782,94498,-10837,596326,-42944
991146,17000,-10103,304148,-42939
1095290,133360,-16989,287055,-42839
1195742,217727,-17680,-129337,-42736
1435678,57301,-1414,246733,-42732
1088245,-48957,-623,320223,-42587
1476374,299023,-11279,353597,-42553
1246683,201588,-8390,396024,-42510
1292001,19953,-11960,125460,-42418
1587194,337317,-186,452805,-42409
1193828,46358,-1771,447014,-42396
1473071,260115,-9799,-70696,-42367
1468273,-207431,-17604,373101,-42262
1056354,-166060,-11498,133247,-42207
1604685,188614,-2924,320897,-42170
1673238,79039,-16251,376639,-42063
797369,-138259,-3082,104758,-42026
1195168,-15174,-15527,380024,-41911
1672509,72668,-2254,319195,-41856
812993,268994,-4147,320176,-41819
1332605,71764,-15912,525956,-41732
1536491,4004,-14754,510998,-41611
1662448,-61409,-9149,168595,-41586
1103741,-237115,-9740,402217,-41471
1546238,-59192,-8412,470758,-41427
889626,-48947,-1615,572438,-41365
1096255,65506,-12538,173991,-41352
801937,70084,-15934,641542,-41227
1477305,-40058,-18149,53785,-41060
1727909,25782,-14008,381114,-41022
1601593,-34274,-11884,551895,-40960
1149946,170946,-5227,276083,-40890
762833,146217,-7322,295289,-40753
1168712,104417,-3870,508122,-40699
935751,11394,-9108,146988,-40683
1479254,53987,-7327,344147,-40641
748213,237332,-12433,384229,-40561
926501,41120,-6947,375404,-40402
908165,-79719,-4624,451992,-40342
1112814,-22807,-5888,515569,-40285
1047632,-48854,-14858,596473,-40252
1454655,-55636,-5728,539402,-40236
884290,144275,-9473,281574,-40188
834205,-2801,-6070,602838,-40003
1668153,56821,-8750,384201,-39911
1057768,102011,-11786,183658,-39881
1554870,47377,-3525,110917,-39870
886691,105823,-16726,-35645,-39828
1712329,20347,-16373,385271,-39791
828377,18922,-13257,8694,-39668
879201,1647,-480,60422,-39662
1056979,127245,-10057,468993,-39636
1209414,-132269,-9182,513211,-39595
1214923,-80153,-16504,323205,-39578
1499825,233981,-5256,604814,-39482
1196738,235396,-13007,572651,-39390
958518,-141605,-17150,291962,-39330
1734296,-27188,-11411,359866,-39292
1524501,-152200,-8961,453026,-39252
1545353,136615,-6389,178708,-39141
1480588,198417,-5354,329022,-39132
1716519,100331,-6464,511755,-39109
1110187,-40664,-9220,407723,-39103
775723,-130239,-8752,242108,-39095
1103660,279419,-1524,338867,-39094
1689003,76164,-12272,548452,-39062
778284,-15542,-8650,36959,-39030
864010,95194,-11070,308881,-39027
1306647,-39944,-9752,551341,-38989
762060,216868,-15528,73729,-38982
1200721,70408,-11681,514836,-38882
804796,-30629,-2287,165783,-38865
824191,-169861,-5007,577858,-38830
1666810,-96557,-15395,288581,-38805
770275,-14566,-11094,367157,-38774
901083,75282,-668,551678,-38570
829104,-99533,-14039,239657,-38465
773287,198061,-17947,-129431,-38177
819083,-114418,-7127,290523,-38124
1604006,-43951,4,298444,-38057
813778,-194337,-13050,352615,-38050
1519328,199956,-16320,41117,-37993
1112009,135911,-6513,254445,-37911
1626794,141837,-7419,395035,-37791
1092909,155001,-13980,300548,-37766
885527,-30410,-9344,620058,-37599
1693031,31469,-390,375218,-37562
944395,224990,-5229,333727,-37531
1196854,-5719,-6692,492467,-37524
1413192,23179,-4282,323694,-37489
753112,-53147,-7725,109009,-37379
1598600,25824,-2193,613341,-37320
1133722,135815,-17809,472881,-37319
1453587,128201,-2137,258524,-37301
1507334,-22229,-4277,668362,-37291
872586,173505,-10100,224713,-37266
954142,-2861,-12628,625292,-37261
1151889,211441,-15790,460433,-37137
872593,120830,-14451,463016,-37083
1563014,-44368,-569,630805,-37002
1246063,33405,-5124,425403,-36923
883452,-109342,-12473,273864,-36897
1331376,34796,-7713,407351,-36868
1459374,-56123,330,263655,-36790
1412747,159725,-3926,383559,-36768
1346303,-206613,-6332,174428,-36761
1090081,55078,-10723,429633,-36683
1090720,241096,-3579,389623,-36673
1581118,67426,-16660,545988,-36578
858587,64636,-2199,-1310,-36567
1281762,18102,-4133,663243,-36538
1657310,94002,-10073,440345,-36514
954392,81548,-5206,53795,-36487
1016985,70871,-1416,668603,-36469
1243221,72290,361,335084,-36331
1603464,76147,-5226,549013,-36322
1481639,151819,-4473,177419,-36319
934744,-129209,-16697,333617,-36289
1119899,-17429,-15817,253629,-36136
770926,148954,-12846,236152,-36113
1009929,-107951,-11332,-70719,-36092
836330,-61566,-4052,380021,-36078
814387,134184,-18082,76765,-35997
1422309,-56946,-11881,37360,-35984
769588,41052,-16536,559921,-35950
1421687,206295,-11864,176267,-35800
1182488,-138384,-1942,373547,-35660
754574,162192,-11506,498907,-35646
1252304,94465,-8228,211518,-35564
793682,-7083,-3148,254619,-35536
1517719,115364,-17077,604370,-35489
1714460,5785,-576,447233,-35463
1325907,-35256,-11661,140525,-35379
825740,208579,-7441,325438,-35335
1616242,78704,-3493,512426,-35335
851100,-21730,-15926,-127110,-35152
1161711,-310667,-15777,239252,-35127
1574021,-237758,-16304,57823,-35022
1539576,47807,-13156,559878,-35020
993207,-7813,-9907,601383,-34993
1685063,142605,-6385,609789,-34914
785816,-9334,-6721,670067,-34886
791368,-53899,-9119,535148,-34856
1026368,-23514,-8591,-131282,-34803
975470,103264,-7111,531014,-34772
1120581,169918,-13694,18790,-34692
1541511,-27970,-10718,192342,-34648
1553626,116501,-9964,115531,-34521
1581976,88177,-8308,595993,-34477
1463742,78457,-11587,229502,-34404
1382626,-14883,-4525,604934,-34078
1709023,-148552,-4158,481043,-34068
785382,39624,-1379,-101369,-34067
1570362,70860,-9706,549751,-34037
1498295,98785,-6307,408183,-33959
1441480,-139790,-5568,328421,-33776
1554699,21375,-13174,42139,-33639
869732,-181059,-8445,116296,-33562
1326754,101399,-2814,219969,-33345
1275161,176332,-16111,164588,-33342
1527101,-37019,-6323,401012,-33286
1377886,-138381,-740,453109,-33201
1222736,-119391,-17289,601595,-33168
831285,204355,-14902,-59754,-33120
912794,-110863,-4659,95929,-33078
1592529,-88321,-10429,175210,-32964
1260619,153454,-15145,-73090,-32943
1561360,140415,-1578,664734,-32931
1552692,-17512,-4264,644853,-32786
1317831,28170,-7863,40101,-32732
1503390,167291,-8285,384180,-32719
789397,81557,-16830,-96917,-32713
750524,11621,-11540,-22055,-32709
1003177,-61988,-6858,479546,-32644
1004218,-34135,-11909,60868,-32626
926592,-74042,-569,376826,-32600
861979,118178,-12772,92658,-32502
1741105,158495,-14119,511230,-32441
761437,141263,-9112,529776,-32418
1168146,155137,-6289,352021,-32363
1224272,-79067,-14153,565908,-32354
1059654,49858,-17479,410760,-32265
1023810,298164,-10444,25567,-32231
1596164,-134156,-8432,414136,-32209
1343811,6148,-17791,188971,-32204
943113,69569,-15133,434419,-32179
1449578,156260,-2048,277856,-32153
1488863,21634,-6323,160378,-32144
1370139,20539,-12642,310379,-32109
1706061,130459,-6165,309171,-32079
853803,32770,-2503,314573,-31924
1171946,-82036,-7639,-23450,-31899
1464147,146565,-17001,398535,-31895
1705923,138963,-7373,648499,-31869
1610509,7992,-4428,440520,-31798
1236249,111386,-2683,328267,-31738
1261004,-28628,-18003,442620,-31633
1280564,56383,-13597,316853,-31589
773066,-13945,-14646,278213,-31552
1626090,42061,-1442,615080,-31412
842305,18219,-11968,582085,-31368
1272265,-2502,-9493,412001,-31314
1348254,-48344,-1662,286013,-31300
1668191,203124,-7532,164477,-31253
1210094,-25000,-16992,266135,-31155
1530585,-145310,-2355,371680,-31098
1108736,46273,-16365,267763,-31034
873840,-35896,-3271,192787,-31009
772243,240885,-4706,-57500,-30954
1325395,47817,-17129,437779,-30906
801892,355533,-13417,513718,-30854
874399,-56555,-6243,159009,-30608
1056787,30757,-19,554047,-30599
787079,-414,-17605,-73107,-30566
1436372,161135,-9372,396170,-30542
1163187,349600,-9237,265306,-30495
1026751,-42979,-16387,169561,-30438
1005669,-100247,-2487,225125,-30382
780053,-185514,-4662,1169,-30272
1466527,-120632,-4377,188780,-30240
1562493,-86759,-1591,474247,-30178
1196178,116958,-5533,625147,-30134
1524669,-150267,-11241,396074,-29976
1015423,-73462,-11226,553732,-29940
1073345,116661,-5722,360368,-29924
911191,-105999,-16062,396152,-29880
1239309,118951,-516,133317,-29832
1545596,179913,-11334,658570,-29821
1079871,-49866,-11388,603017,-29806
1063018,-162426,-1038,411422,-29797
1028353,216715,-4104,519542,-29722
919690,54125,-194,265041,-29705
1674664,21523,-12282,68836,-29636
1396022,171438,-401,409234,-29574
1285314,71503,-2420,425257,-29432
1685530,86990,-8525,132407,-29352
1678846,-76323,-17291,606614,-29240
1691103,110987,59,388173,-29172
1246434,-551,-5940,386618,-29149
771618,-112914,-15822,371686,-29106
1162898,24863,-713,507459,-29045
1594173,-34652,-13890,538597,-28945
1102839,32620,-7253,230911,-28940
1299301,-96118,-12641,636718,-28870
768182,262090,-11736,417112,-28858
760410,3698,-16689,331237,-28823
1528196,54026,-2829,440426,-28780
1103123,134111,-10616,567131,-28709
1603555,158259,-7925,231875,-28554
1036922,123187,-8010,392929,-28401
793707,-31686,-9613,470181,-28387
883099,222210,-6397,111856,-28346
1673139,4672,-1640,559950,-28291
1493633,63963,-8186,307360,-28232
1311028,-30658,-6575,422575,-28179
1192842,-32193,-6297,78393,-28127
915820,-178381,-17349,-22260,-28125
1421354,-42172,-15164,474295,-28122
1242526,-90957,-17388,275908,-28109
1590805,218568,-9341,466410,-28066
1288977,71703,-4400,121981,-27955
1326804,118330,-2864,84623,-27874
1640909,-64640,-1984,394991,-27841
839892,165648,-10448,247813,-27739
1096313,98524,-15837,607063,-27654
1489232,99510,-3634,371383,-27383
1397900,23993,-10221,341310,-27279
1277234,-49787,-10905,267931,-27263
970870,49846,-17784,322493,-27186
1172273,-11049,-5197,330290,-27159
1456560,-3508,-17664,394791,-27151
977732,-92373,-6655,383982,-27023
788278,114241,-1672,616859,-26858
1318307,268891,-15166,22607,-26847
1359716,77509,-8468,-88048,-26803
1180182,-152270,-7521,-15047,-26750
869678,37311,333,-129560,-26621
1008764,220093,-4519,624044,-26612
1525837,-89868,-14957,390780,-26607
1212922,245169,-818,429138,-26596
1036923,11679,-17619,438520,-26564
1285176,188402,-3444,101864,-26487
1492313,15651,-1071,612695,-26481
1447595,186426,-10552,616063,-26480
1287670,-166073,-10303,568823,-26447
913975,175842,-17876,59327,-26393
1444786,117555,-13387,437830,-26353
1426077,45591,-16292,448458,-26295
763483,200987,-4924,197674,-26268
1469531,175843,-1773,460148,-26240
1364038,-52248,-8673,346555,-26204
974904,17372,-10567,241000,-26167
1340498,125828,-4616,335839,-26058
909301,65601,-4607,122111,-26047
1532209,-170966,-6032,493111,-26036
