x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
28877,-502832,-434552,-389163,-1291955,-2048651,-47173,-781766
678160,-303160,-223405,-543505,-1362553,-1202744,290896,-781502
663452,-727412,207550,-300576,-1363786,1669110,-910582,-781196
396928,-423179,-652966,-525136,-833612,-4059744,189687,-780913
354245,-617831,156692,-448209,-1315526,-2240845,-658639,-780801
-139190,-364643,-440016,-312648,-872444,-3711892,594134,-780593
268298,230025,-232975,-431978,-1377055,-814656,-4639632,-780522
469167,120167,-79973,-659873,-1808407,-1079389,991215,-780059
506104,580768,264875,-306023,-868854,-2330363,-1318834,-779506
-79974,-432647,10908,-240705,-1569942,-1472380,201000,-779483
300001,-629802,-379802,-452631,-942238,-2905075,-420431,-779158
443395,-492891,-180654,-525345,-936914,-3639962,1579192,-779151
358090,416951,98626,-547295,-1561230,-1684646,-1755566,-778612
-54212,31517,283947,-428257,-1776327,-2259721,204012,-778037
341216,455298,-557076,-357777,-1481165,-1059185,-1908215,-777702
461718,1163564,-423855,-501218,-1119144,-3474909,249152,-777660
698541,-723080,212103,-467124,-1016447,-1572231,-892434,-777627
602738,-315300,248260,-609662,-1706944,-210158,-1607044,-777579
672358,589564,-730409,-766530,-1241842,-3275610,-1388933,-777030
52313,-351970,-680507,-380760,-1174930,-3054691,-621146,-776828
252924,-926953,-223958,-324452,-687442,-4052280,1580680,-776648
-116520,-1439832,237310,-466643,-1596471,-2617516,151923,-776421
503493,927479,-361709,-275726,-555099,-2693975,-2254264,-775819
120919,-1315819,-316188,-538287,-669367,-4528836,-588498,-774774
231644,-923882,-591865,-608863,-1724500,-941250,-940728,-774245
706111,896727,-463804,-415725,-1035139,-1603766,864892,-773404
444560,686218,-678728,-522571,-1423600,-1209620,-1655960,-773210
349371,-74142,-507683,-216847,-185519,-3543772,-2799476,-773193
504582,-2011329,-526860,-572527,-1178682,-1142671,468434,-772799
357930,585168,-191040,-624351,-1506809,-2297946,-215642,-772251
429668,722368,-325820,-287010,-553744,-3743948,87478,-772113
5893,-422434,-668706,-448661,-946831,-4478208,-965986,-771947
720818,25927,237813,-372012,-1135138,-1057116,532033,-771905
117221,257217,-337899,-253848,-1124319,-2763338,283926,-771836
635332,-213779,-15547,-643992,-1702491,-328917,-744777,-770697
443044,54865,-14015,-653972,-1513870,-2136119,-1041554,-770189
487896,256722,-10726,-346663,-777431,-2687047,784431,-769024
-5640,-365222,-486656,-463416,-534557,-4952131,-480315,-768766
707321,-311016,-636119,-332205,-800816,-1137735,-55753,-768702
255212,-376639,-706734,-721589,-1120528,-3656022,-858293,-768561
-118902,183745,-182866,-612301,-1724846,-2615921,-592282,-768501
429881,432439,-615064,-568448,-1577977,-1781009,-477731,-767963
132370,-678946,-182919,-763757,-1822451,-2746352,76393,-767841
-99091,1456372,-614802,-276004,-1932732,-273536,-393337,-767774
130063,562229,-700272,-321110,-1362307,-1666297,-1407728,-767646
611266,-741538,-754733,-494818,-739459,-2298365,726213,-767155
175153,-786355,-719130,-298523,-1350806,-1215340,-127807,-766922
50543,448799,224885,-407262,-1459173,-2225980,-184369,-766595
532301,8343,-82113,-424796,-1804823,793246,-730254,-766310
338794,-190590,14173,-285520,-1149727,-498945,-1303725,-766245
635895,-862545,-206977,-468453,-780515,-1759888,-837347,-766215
503553,-680118,-404769,-423104,-1572405,-126120,-1203411,-766146
527837,-1040727,49370,-378582,-1104661,-1376864,-601119,-766143
608642,501644,-162491,-661498,-1283874,-1957176,-2450715,-764932
-122951,-93381,-482683,-251213,-1658026,-388801,-1519057,-764836
417499,-34403,-620650,-572467,-1558195,-1527020,303137,-764480
434260,730851,-236991,-316184,-779460,-2571824,-1552789,-764475
660874,-5527,-400198,-485110,-478169,-2329227,-3137908,-764208
689546,-649092,-495293,-598300,-1024969,-1053831,-732168,-763841
414497,641869,-567467,-709202,-1730415,-1817331,-1045862,-763837
-59260,-750256,-217396,-371504,-1492746,-1912321,-457709,-763816
454081,862875,-279876,-463986,-1420755,-1330511,-259060,-762758
717150,-11168,-102826,-531986,-1561682,-296434,233478,-761863
20638,-248516,164094,-233669,-907241,-3562574,1039124,-761560
697278,-622257,-371870,-338165,-891286,-877229,-378180,-761225
379567,-445894,-390244,-330561,-998845,-1859505,407244,-761062
515016,-339481,-751023,-556016,-1022428,-2027738,-1825705,-760765
640083,-210571,-108475,-459988,-581496,-3649473,-194503,-760677
583559,169171,-788629,-322067,-438296,-2854419,-685152,-760363
253218,-602692,-56994,-332739,-1137529,-1460157,-1983319,-760002
179392,-142476,284198,-494024,-1285290,-3317481,-556421,-759932
216618,-139607,-129775,-620987,-1632923,-2498577,-255527,-759880
658297,-326818,-299109,-552077,-1846524,751884,-136670,-759846
509532,-388060,-267233,-562252,-1181850,-1789530,-1301334,-759831
486197,-872947,45534,-271615,-925093,-1034188,-577869,-759802
343781,504231,-158675,-406388,-1335003,-1485804,-172996,-759702
543545,319180,196275,-714729,-1749747,-1212166,-1332099,-759549
505197,-186480,-719756,-227371,-1159278,-242599,-905344,-759435
541723,1051032,-478479,-642941,-1164328,-3334224,1021830,-758483
156669,522261,-241583,-519162,-1526277,-2565568,-1368129,-758241
622705,-15398,-250272,-218886,-964442,-294132,-661208,-757624
347370,-93517,-762467,-528711,-1140906,-1308607,-3256610,-757573
571752,-777121,-355451,-485177,-823703,-1685378,-1538293,-757426
301320,-284073,-140115,-484151,-1159549,-1743031,-1474297,-757383
-60819,582288,133009,-683844,-1581177,-4482600,443909,-757021
651725,874067,-631081,-278508,-585684,-3110902,1850387,-757014
544653,-1178352,-387106,-305208,-503552,-1989639,-752447,-756922
672307,-793728,17568,-536848,-1308205,-1506760,3616850,-756610
448938,206474,-208422,-654933,-1138983,-4128250,1744416,-756474
552766,218076,-419447,-364935,-1062671,-2128205,435686,-756279
568337,1016208,-497253,-755957,-1511987,-2449383,-1660057,-755599
630187,-447918,-697393,-664383,-1173340,-1773502,-795636,-754669
214186,266513,-590927,-770899,-1384206,-3655283,130984,-754435
-114417,-394845,-610041,-291096,-1000178,-3432364,-1496342,-753830
391561,193632,-570102,-458774,-1420250,-830122,-1189429,-753377
47235,4640,-577225,-367395,-1770656,-1581241,3352352,-753302
466013,3044,213753,-385241,-741236,-3144013,125125,-753190
590923,340734,-331640,-467472,-1060461,-2784090,693219,-752924
178275,238214,-218051,-479295,-1484860,-2838095,-1826351,-752712
618525,417885,-491467,-594127,-1346228,-1573774,88220,-752506
-138016,-1589543,-465142,-272311,-1278747,-1719753,-509727,-751918
392466,-150532,-279670,-406612,-655881,-3727235,1629382,-751573
508299,-192304,-46499,-626505,-1456634,-1686861,-1573747,-751491
619779,109484,87530,-747351,-1225341,-2276037,498905,-751349
315914,-1409981,52425,-394526,-892023,-2364669,1937704,-751269
265575,-52269,-431401,-265254,-1048594,-1931509,445938,-750659
679171,278893,-232483,-285159,-518103,-3276673,437107,-750475
236667,-82385,96967,-391731,-1018587,-3253887,-304871,-750392
-14107,-434350,-397113,-368873,-1130851,-2135872,-629670,-750168
80200,-948227,-543842,-268662,-809323,-1946548,-3299219,-749873
41721,-362055,-214513,-571086,-1413463,-3166425,114600,-749485
338793,1136733,-80972,-706598,-1418299,-3005927,-2518847,-749092
572309,-1253682,-52564,-624867,-986675,-2782792,-414784,-749005
721814,133309,-284852,-248192,-239466,-2310605,-2230055,-748869
678829,-576881,-143029,-604945,-1305187,-1523151,175644,-748359
-58200,-1101449,200161,-396851,-1102710,-2934090,-2984148,-748065
-76304,1230358,-706834,-371632,-1927918,-1228247,-377813,-747554
414406,-178941,-609360,-410850,-786708,-2898871,38099,-747533
498246,-64781,-712861,-492830,-1213092,-1797281,1053548,-747431
364479,-555303,-64324,-287742,-1544261,93062,698382,-747124
161729,402194,-658862,-235915,-1329455,-1554311,350131,-747011
255025,-456269,276366,-249803,-998024,-1848235,-530686,-746935
301319,-209679,-355794,-355348,-1178990,-1856929,415512,-746644
-69829,-238352,-573820,-319952,-1887036,526174,-2249727,-746468
596455,-704546,-404560,-223931,-549328,-1858217,955661,-746355
529822,-1221500,-576056,-297736,-1018842,-921598,-772305,-746252
509481,314845,-295812,-600456,-884216,-3520464,-492325,-746115
551838,-2264995,-65900,-350820,-311583,-2392768,-1485007,-745981
92410,-1543487,-504531,-557760,-1177182,-3557475,1713803,-744996
-30348,-982652,231546,-650971,-1434123,-3532897,-867014,-744280
722101,-323863,3535,-261898,-437453,-1850240,-1244655,-744252
488852,90368,-481333,-361866,-1266001,-1856978,1070346,-744126
109437,-968696,175220,-562666,-955220,-3744269,-1159386,-744058
337183,-395707,264813,-662471,-1165048,-4280964,-848020,-743740
691678,221666,-402700,-500777,-963044,-1880150,-2440298,-743192
211189,930075,-147264,-348306,-1083234,-1620705,-1764467,-742934
119087,945830,14016,-598089,-1842305,-2679569,1922628,-742555
476266,-234040,-771222,-667492,-1600138,-1049942,260075,-742461
516978,1292680,-332255,-641637,-1049905,-3592927,-2602378,-742348
645406,879497,-763062,-598518,-818972,-2981902,-305881,-742009
684103,-271709,-336434,-267939,-354203,-2568448,-1905405,-741304
511363,405789,-106353,-746103,-1304290,-2972269,-931695,-740860
399822,-418540,32975,-414944,-692209,-3042772,-1370384,-740751
110990,-730289,-512655,-741997,-1674424,-2446882,-680148,-740597
626824,-158056,-619449,-727037,-1192573,-2276594,-455574,-740457
37289,-349451,-674219,-510734,-1408856,-2153819,-209887,-740376
616959,576323,-93549,-432478,-1515839,420705,491076,-740146
327425,-634447,-33009,-278750,-695550,-2607761,-2148615,-739952
379683,-917302,-71936,-283662,-632541,-3438237,2413404,-739896
261374,-146803,-564432,-500832,-1437287,-2064056,175635,-739774
394625,86759,223557,-309045,-683893,-3085398,-741723,-739312
229367,-597268,37108,-232013,-461300,-3181688,-289327,-739036
527258,-988449,137258,-647415,-1730072,48527,58790,-738920
541650,132142,47405,-409037,-778730,-2886686,290359,-738625
581869,-93288,256679,-270107,-851828,-2114948,827329,-738212
559874,149890,-329939,-524924,-1002963,-1061914,-4882271,-738069
541870,702584,-693358,-359248,-672585,-1649040,-2475080,-737969
712451,1616079,203867,-399805,-1159171,-1298631,-2222628,-737622
35630,123300,-208492,-588470,-999763,-4594622,-2424301,-736246
-26595,-77582,-491171,-528427,-1712764,-1782204,-1197811,-735659
174380,1009275,-142989,-707783,-2001097,-3055604,507332,-735318
373357,-217564,-235221,-558757,-1037565,-3316565,519005,-735243
645227,-1354630,-712007,-340552,-1062034,-294550,515939,-734949
-86519,378676,79816,-393160,-1724936,-1704685,-1738960,-734926
561891,-254444,-687016,-244955,-1250094,1066198,-995919,-734678
144070,-1251905,282690,-251055,-1242258,-722417,-388605,-734571
684903,-752431,141019,-493374,-676857,-826240,-3184850,-734133
558569,688784,-751768,-570074,-615640,-3502361,-169635,-734114
653222,430289,-713149,-488548,-1447698,-315745,535093,-734084
-17477,-1460824,-28832,-478356,-1610467,-1248164,-785090,-733919
191434,227494,-608452,-736588,-2054262,-1134920,-217602,-733527
552294,-520036,34481,-657472,-889165,-3184138,-1167177,-733490
315175,-251796,-481862,-748480,-1754780,-1245581,-808084,-733434
504635,780706,215602,-723885,-1582185,-2363978,-786975,-733260
129653,-1048050,240667,-484819,-914590,-4946426,4016372,-733024
555717,-1105845,-705792,-327279,-911909,-840167,300257,-732733
56106,42050,50714,-384961,-1280718,-1643709,-4679024,-732088
665721,84091,280651,-772614,-1192971,-3402789,-749969,-731906
16528,-86317,46405,-451736,-766985,-5314985,-40600,-731770
-65912,931891,-240890,-224661,-1335950,-1972902,444946,-731666
552999,229119,-298561,-365102,-973377,-1168070,-335319,-731119
263754,1423805,-535187,-551367,-1593912,-1293101,-830531,-731035
116226,183196,-307234,-717852,-1243945,-4793946,2820003,-730968
229531,-285480,-448877,-434122,-1475741,-460999,-1646363,-730471
92216,-106842,-447345,-270390,-996485,-1931594,-2167718,-730338
508406,-2001647,-242235,-510960,-1348155,-614126,-391089,-730058
549308,805170,-256123,-564542,-1080768,-1647955,-4755942,-729907
387284,-753830,276722,-356167,-1312665,-697434,167546,-729737
-108168,-571404,19233,-658090,-1663473,-3300253,-812981,-729527
259772,-1162997,97412,-653505,-1625782,-1272114,346781,-729414
210635,144762,129554,-563458,-1814776,-942708,1408676,-728519
250000,944756,39238,-493972,-1391719,-2807841,-368797,-728450
385340,669691,-56188,-561202,-1330459,-2074523,-785393,-728143
699160,-198339,-277277,-369061,-1016086,-1086929,338614,-727774
304951,-488887,-177879,-641091,-953842,-4051118,-126056,-727704
274159,-301729,-479359,-255030,-1336067,72525,266453,-727574
35749,-131249,109285,-322911,-1243223,-2736288,5983,-727255
506781,-747114,-608884,-431806,-1064847,-814404,-2545102,-727218
-9935,-541227,110616,-424532,-996668,-4247763,1141060,-727090
311030,363538,-737345,-496557,-962513,-2887106,251571,-726591
533533,499248,-385715,-270171,-190892,-2993282,-2415899,-725878
392147,-227614,-76802,-352472,-1130942,-693392,-3516723,-725209
429726,-87486,-494202,-499506,-1164865,-811496,-1830502,-725142
267926,-934377,20431,-391719,-1631252,672545,-1522459,-725094
546567,-509117,-193227,-695973,-1325657,-1552867,-718157,-725079
659719,-844833,-54609,-343072,-755775,-1090328,-278930,-724914
-18241,-372692,-621185,-271946,-614827,-3887978,-783965,-724392
5358,66171,-402429,-268725,-998472,-1724733,-3979100,-724349
506875,40930,-157433,-586120,-1061703,-2528078,-2032913,-724111
305301,-142129,-413907,-734422,-1382822,-2735195,-2734095,-723965
268848,-480005,-132110,-446914,-781834,-3837605,1615970,-723495
595521,-364171,270091,-324160,-738894,-1949729,-390067,-723168
189737,-158208,-602280,-393494,-1206887,-1010789,-2863631,-722864
332326,632111,-535330,-506794,-1397207,-760390,-841413,-722834
87447,-1080545,-551054,-265127,-1105923,-912191,-767670,-722742
576091,-49839,88825,-498886,-745408,-3035480,417460,-722657
506944,-433343,-124338,-603596,-907328,-3478881,878848,-722034
518418,258219,-724916,-743878,-1382094,-1305922,-2123794,-721969
-114896,-8040,-15893,-296883,-1100758,-2634235,-1801598,-721830
639219,41592,-535140,-502558,-1579563,1021385,-3390209,-721787
117265,451488,-441352,-575433,-2310780,122584,2067679,-721753
166245,500373,102828,-573289,-1823410,-678498,710207,-721224
53002,576416,80058,-428765,-796857,-3810828,-2499474,-720997
541803,251439,-617920,-562274,-978168,-1922199,-1076787,-720554
667535,609101,-662751,-250080,-1181414,550299,-1856441,-720176
533344,771069,-56576,-551104,-713316,-2145233,-2242526,-720139
-132505,-808398,-331228,-287440,-1209142,-2974700,2006557,-719413
475645,-1069315,-327722,-709595,-881658,-2882346,-212137,-719054
-137296,-43564,-525394,-295630,-1484043,-950857,169440,-718447
41006,90281,-389258,-479503,-1770980,-654001,-1612193,-717530
505493,-153763,178511,-401082,-729929,-2481210,-1124008,-716839
51473,60339,-775773,-316651,-1518444,-1501281,2538346,-716794
331549,222705,-257339,-771109,-2075876,-395244,-104899,-716434
687720,49518,1298,-711417,-1408907,-1862682,2074966,-716423
118443,-644582,-19833,-500336,-2070115,200556,1609912,-716218
570962,-1411586,-661642,-609003,-921230,-2604912,1469200,-716087
83531,948710,-441159,-687615,-1810096,-1716989,-659622,-715462
139355,-851846,-241145,-318219,-1277001,-996281,-1209140,-715453
425629,-252673,-721415,-703959,-1482569,-2185079,-1141112,-714868
353574,-241249,164258,-297748,-1300181,-612106,-1132205,-714864
93039,-398829,-580754,-632648,-1439278,-2267454,-2275034,-714861
328954,-561674,17199,-701371,-1685153,-896571,-1458882,-714739
326177,-1000029,-446098,-439026,-1347199,-1087369,2307938,-714649
381621,332407,-770132,-347434,-933759,-2021192,425202,-714237
279452,441208,-73404,-361888,-775768,-3480310,-3527628,-714051
153714,-675123,39407,-225769,-828547,-1474335,-1528345,-714042
298941,1118638,-438589,-523837,-1261078,-1574996,-2649835,-713403
-119280,-116899,-375493,-233664,-1664154,-1094989,280933,-712804
651597,-671812,-291787,-353792,-657992,-1380516,2132718,-712766
129108,-848257,-680929,-275276,-1023183,-1639345,77235,-712717
608520,575229,47998,-726881,-1025750,-3534575,-604664,-711976
267897,333602,-513510,-245540,-948147,-1226631,-1973590,-711764
281264,-1622366,-640053,-495603,-1113582,-1979286,-1076721,-711527
575461,-136613,7269,-355628,-786012,-2294502,-59873,-711332
517912,876962,-388073,-486338,-662014,-3247557,-3238507,-711207
571047,-133499,-547230,-627343,-923028,-4243983,764675,-710648
65929,-159818,-758575,-747114,-1833307,-1227673,-2317796,-710612
714800,746520,8351,-365218,-669565,-2573140,-1555995,-710459
568578,-976307,-199268,-536972,-729732,-3545267,279125,-710307
202768,-58615,174249,-461082,-1355725,-1572340,-1960820,-710210
234137,-796851,-473298,-335375,-1017241,-1555107,-2002024,-709670
385094,-571544,22319,-272222,-1027759,-1607444,-568404,-709585
104831,192116,-779040,-658522,-1511687,-2697169,-1559668,-709547
597901,164705,-720247,-232248,194205,-4025737,-1047703,-709492
699382,-65156,65593,-420631,-803273,-1828579,641540,-709197
221140,-1171690,-409341,-379488,-595254,-2062727,-4427389,-708903
596923,-562350,53055,-513654,-949940,-2378104,-1002947,-708893
313838,-738295,-1433,-504066,-1225019,-1799437,-2723240,-708880
227271,-953055,-557958,-400547,-1200868,-808422,-2543409,-708835
-58156,166712,-389498,-369142,-1596021,-1188408,-1271631,-708134
251681,-482898,-773382,-267455,-881475,-1888600,-459428,-708009
376303,-319300,-51598,-333989,-828564,-1639541,-690553,-707706
723114,-1017564,283147,-604876,-899719,-1980363,-3241226,-707416
-25685,-311620,100569,-352112,-794387,-2712844,-3356979,-707288
702699,1211421,-220201,-483261,-1439101,-293978,1592266,-706896
516989,-978412,-503009,-259440,-554260,-1293067,-701940,-706785
41315,-200786,-173743,-490503,-1653257,-1680548,-1065010,-706650
115241,-550875,-474355,-406089,-1382611,-1034284,-2396035,-706294
477758,225894,-99516,-487648,-1572389,727434,-3072904,-705888
547347,807274,-670501,-496580,-1247902,-1318803,-10133,-705803
412155,-307096,-686834,-741120,-1706097,-1316749,2220684,-705784
-115075,-461683,-235452,-307326,-1504036,-1903550,747366,-705778
-96000,-35103,267392,-304302,-1061269,-3833890,-1937782,-705070
380187,-515161,-436015,-636718,-2005035,454581,571641,-704973
441434,-142765,252324,-221169,-793552,-2209424,-609053,-704850
-116447,273952,62728,-659167,-1529425,-3953965,-1736001,-704769
632078,400215,-26755,-419913,-1019170,-1514338,-933359,-704697
718437,-653353,-613891,-647119,-597620,-3821698,669034,-704033
660363,228785,-721161,-454023,-1366374,67716,729961,-703508
136239,-1265909,-433892,-244511,-666596,-1936575,-2113297,-703028
195353,-660792,21448,-349029,-788623,-3027989,944279,-702884
587261,-1321719,-389798,-290607,-193883,-3511938,2668213,-702668
166143,70681,21924,-620668,-1184591,-2514467,-3535481,-702335
504816,-72541,-333659,-436700,-1217639,-336489,-2128233,-701929
-143165,330576,-67778,-254322,-1286121,-1701836,-238638,-701817
407267,-221410,-382682,-588211,-588864,-2968835,-3803741,-701516
52841,507120,122578,-244739,-1340584,-2033256,262260,-701124
304869,-373578,54147,-711626,-1661384,-1016499,-3503043,-700908
660761,-378437,-453333,-615146,-911522,-2814140,1507896,-700515
-84504,-234243,87123,-628930,-1187135,-4671294,967539,-700510
255936,317158,-281033,-254898,-746484,-1410627,-2198821,-700166
544374,464963,-224839,-467311,-1226058,-1834314,1129680,-699929
35885,674936,-180192,-433817,-994788,-4414562,366664,-699715
470692,660802,-300379,-272586,-701733,-1654096,-481966,-699145
481647,-341894,-62593,-567483,-1271486,-2050963,-290727,-698628
369282,635180,84874,-263155,-862574,-3224769,1403336,-698508
-37755,657812,166126,-334514,-1365540,-2422088,-36027,-698113
555049,366620,-494688,-617068,-1695305,-364490,959344,-697714
338825,441058,-588600,-229386,-1381302,36630,-717520,-697710
115884,450916,-356224,-751586,-1190216,-3811994,-2489116,-697707
78232,-751689,-549460,-341211,-910176,-2245043,-454521,-697512
-59424,-370786,-269757,-271134,-1033326,-1804585,-2964518,-697025
706559,-764302,-185919,-282681,-399747,-2295712,284235,-696567
608426,40404,-518674,-324227,-634687,-1755169,-108750,-695811
617710,776775,-774731,-610311,-1372354,-1725295,283221,-695647
236301,-849822,-496025,-375039,-1355534,-297995,-2534300,-695407
51348,-118952,-677560,-328693,-1243666,-1653144,601104,-695148
257664,-80738,249367,-480532,-1468422,-1800339,1151668,-694811
29606,933084,-746186,-270087,-1184086,-1440870,-166266,-694786
616833,187761,-214907,-695921,-658747,-3777143,-1144849,-694783
416606,362390,-787290,-252549,-705459,-2640628,2848710,-694711
-97348,-60572,-121997,-598196,-926306,-5374966,-765980,-694534
412258,375571,-323372,-422630,-905683,-2832940,-632310,-694409
660732,96320,-304554,-402303,-283736,-4234964,1411655,-694267
253237,-236794,75041,-396764,-1070113,-1835240,-653229,-693804
270573,-415928,235750,-218730,-1028783,-2644163,540475,-693232
623627,-335107,-152575,-573595,-982468,-1433768,-2030162,-692779
342445,-47570,-548796,-322775,-520927,-3221676,-113919,-691656
245794,-490970,166824,-534687,-918814,-3416361,-1021157,-691404
403666,-173484,-501214,-373138,-1060464,-1417266,1985967,-690988
579928,499619,-427287,-273074,-667111,-3016098,2190975,-690786
73578,-724241,-500397,-402871,-497192,-3934850,-2687387,-690769
666330,-10061,-445704,-454581,-1172289,33465,-148837,-690543
-89587,-813677,214747,-473651,-1401661,-2749983,-1260334,-690458
41998,-545918,-143354,-272880,-862274,-1873808,-3221636,-690340
302257,-422759,138818,-600076,-1364192,-1591131,90397,-689518
383147,-1517365,-718270,-688331,-838343,-3067859,-519854,-689511
369981,407855,-67135,-618519,-1288051,-2035252,-1230088,-689431
162156,100463,169102,-281627,-821733,-3275663,-1723802,-688268
634476,481148,-290048,-497513,-1509501,394973,927188,-688099
527953,19169,-336256,-648669,-1269359,-2027929,1208580,-687722
374219,59776,-185911,-304899,-670107,-1996437,-2682379,-687721
202351,352913,109410,-325083,-932895,-2445545,-1121663,-687659
-80027,467672,-770932,-437051,-1514080,-2031666,-1410512,-686910
-103975,-1388065,-649490,-433891,-1356103,-1133000,-17371,-686899
593657,-325312,-252376,-643971,-1386347,-1790780,809700,-686672
224665,704374,-465107,-369836,-1331536,-1209921,-1688788,-686436
46509,-238518,-697591,-343596,-1190574,-977584,-700903,-686344
81904,254953,32492,-431478,-1358969,-2135875,-325925,-686024
532603,-383851,-108386,-239445,-1213260,917593,79724,-686010
406443,-117751,297790,-460077,-1327838,-1056258,-907539,-685855
423960,478892,167721,-338413,-363410,-4286072,-22075,-685414
488591,-337018,-503190,-214548,-588309,-1877680,-1808687,-685272
110264,434650,-578320,-706478,-1539415,-2535491,-1823266,-685173
656531,-463664,-160662,-389974,-676240,-1504464,-1247595,-685133
-117860,718720,-438534,-337990,-1524996,-2585204,1691876,-684907
463724,-1393019,-158510,-525329,-1632325,129782,1332511,-684650
704043,-489068,188261,-512176,-1217576,-1000072,-1981862,-684453
497799,700677,-685944,-268432,-147713,-3685269,-1441629,-684353
89665,82237,-269585,-223430,-586186,-3400302,273232,-684352
61062,977212,293693,-556521,-1485040,-2694017,-1797074,-683854
567783,436431,215618,-713041,-1903196,-1146908,878746,-683518
725198,-42315,249909,-417856,-683935,-1143877,-1372586,-683484
382012,-226431,-33628,-601435,-1061086,-3174482,1152117,-683140
499264,-173909,-583562,-231936,-299040,-2135328,-1761938,-681670
436418,-330305,65886,-404835,-1074443,-1569316,-1074517,-681257
610033,868905,291674,-296413,-612329,-1920218,-2617200,-680975
199817,-540135,99526,-535946,-1087269,-3026581,-1601503,-680680
639645,324436,63571,-370162,-977174,-1080171,-474426,-679678
633605,90686,-405153,-431588,-1651897,808570,1484884,-679133
151027,-1819503,-24454,-282442,-757450,-2213450,192547,-678839
-50536,921599,-590101,-489464,-1658771,-1526052,-3020800,-678540
35325,428427,-633748,-231948,-1072503,-1811220,-479205,-678211
192815,-65546,-508602,-311009,-1438311,-381824,1358027,-677367
599759,488893,-567977,-574439,-973206,-3094855,210416,-676847
592547,-796877,-467878,-342665,-605824,-553338,-1322568,-676426
110144,-499556,-397400,-547239,-1620722,-1074271,302835,-676262
240377,134393,-174586,-334392,-1063277,-1569615,419321,-676219
685665,-503768,219490,-282433,-492800,-1825519,-454801,-675985
-40301,-924151,-472228,-413341,-1203135,-1976345,-987841,-675757
455624,-1989307,209412,-504981,-1447092,-122042,550395,-675299
391942,135453,-597539,-540336,-680830,-4051326,284543,-675129
104433,237550,669,-573590,-1305036,-2917492,-325154,-675125
284855,232800,-519658,-731715,-1270509,-3506967,-1370665,-675036
51889,-172772,207194,-591519,-1558401,-2667383,1252646,-674863
112037,-23688,7890,-377028,-797865,-3573266,-432798,-674807
267995,1004310,125227,-322988,-1640671,-471833,-1650633,-674768
57410,-384475,-273542,-482610,-1478403,-987831,-3690574,-674735
562822,1097723,-41256,-663387,-1476916,-1441977,-432179,-673599
-28592,-585164,-427050,-681457,-1418076,-3460962,1167623,-673284
632062,340756,-649448,-662765,-1149978,-2115745,-603507,-673168
648901,761703,-206351,-459280,-1221260,-411528,-303230,-673028
458092,295077,-720736,-752603,-795825,-4069625,-506287,-672647
216066,-4226,-105063,-334422,-1068954,-1486136,-1826933,-672111
510174,442685,-752959,-235937,-969951,-1376740,799947,-672043
441487,-369305,-550096,-517455,-1789297,182293,833240,-671957
111587,-718438,292705,-249852,-907281,-2108970,-90122,-671903
281628,-306223,-312446,-280306,-1050452,-791484,79056,-671803
-44752,54928,-764977,-522633,-1144993,-2618035,-2743764,-671519
572579,35067,-464156,-256500,-1044374,535082,-1828086,-670481
608031,782322,-114030,-562727,-992225,-2325623,-2006065,-670466
377711,-1473520,163745,-269559,-831318,-2251002,-245761,-670344
200958,-727984,-533815,-424384,-1351038,-399933,-1946486,-670273
135052,-543553,-140761,-257260,-946077,-2017924,-1467849,-669901
412196,-680841,305064,-382264,-727435,-1229970,-2529674,-669815
116155,336744,-594987,-252125,-1386173,-331119,477387,-669566
653680,-179497,-18811,-381215,-875838,-669344,-1663005,-669372
165405,283596,-737518,-748220,-1359679,-2260063,-3037173,-668840
710590,-48004,-578741,-227992,-664266,-867839,-242564,-668642
300260,-217896,36328,-484135,-608128,-4426160,80248,-668508
412496,-406832,-457893,-506062,-1589762,-362341,385321,-668308
192348,-112721,114496,-613876,-1218231,-2323966,183261,-668230
209112,143775,-292817,-270536,-1114343,-1469439,568578,-668206
103341,153964,-107942,-518774,-1440234,-2600305,-444950,-668022
702595,218433,134672,-258895,-881223,-666202,-256225,-668020
89403,428266,-601167,-451072,-1384336,-1679888,-1154913,-667960
570241,302358,-310458,-337147,-960889,-504409,-559065,-667850
668839,346712,-27744,-352307,-646764,-1486757,-2692869,-667727
646844,-302351,-466865,-275666,-490305,-1875803,-600070,-667656
499644,225155,56956,-255947,-850742,-1167534,-331743,-667410
153354,-564767,33103,-384266,-1000450,-1890609,-1514268,-666990
169313,-227017,-584956,-298261,-779633,-3036753,-1198302,-666980
422104,-939199,-125440,-454499,-1193212,-1085092,-626047,-666831
335779,-547768,-320858,-468610,-1418852,128289,-1157685,-666744
295484,-82818,-474338,-568703,-999944,-3106095,-1389623,-666574
233358,614296,-251632,-217029,-784729,-2312319,-154901,-666379
109575,-1400748,240879,-725708,-1484356,-3165679,-1166526,-666171
329812,135363,-65064,-235324,-745405,-1389242,-2970135,-665176
677553,-694228,-681709,-427016,-1233209,544621,500834,-665107
294292,577983,-614806,-429928,-1285317,-1458151,226725,-664513
211589,-142021,63173,-419949,-835353,-2879232,-112629,-664450
545520,-100217,40018,-596137,-944911,-2961761,1011978,-664399
426196,-220413,-636108,-502036,-1015875,-1613707,-1579940,-663485
570188,330281,-499347,-266743,-419888,-2417291,-1353463,-663184
39751,-204949,-289710,-634748,-1865981,-1604091,395317,-662771
564242,102139,-318188,-434660,-1163096,-1646973,54158,-662264
