x_0,x_1,x_2,x_3,y
-1553485,583290,4492460,-1115030,-3186546
-1716549,-41721,3140929,-288061,-3183485
-692288,532731,4185105,26631,-3182719
45825,431464,5885143,-230626,-3178258
-2104275,178219,2709092,-497017,-3176822
-1057054,-533124,4353185,-235445,-3172684
-1505176,-335417,3924755,-501568,-3172523
-1782193,-48237,3416224,-550466,-3172238
-1970522,376235,3356235,-820683,-3170367
-1962871,780724,4890989,-1885367,-3167209
-437978,497741,4091864,349913,-3166934
-1404153,90655,4632552,-951849,-3165926
-172937,792114,5340331,-225338,-3165028
-1230072,947334,2734054,235816,-3163010
-1664254,316759,3678945,-692121,-3162324
-2382948,518298,3093810,-1144552,-3162014
-1391888,695174,3071738,-96557,-3161046
-1163523,717706,4373664,-678763,-3159565
-1367760,277387,2502044,387067,-3158181
-1578914,-220415,1041813,1203996,-3156460
-1214815,842605,2538769,391623,-3155196
-787875,487506,4059939,-24762,-3148663
-2388659,-164760,1844726,-215284,-3146954
-1933658,179872,2079960,54007,-3146623
-1936656,-25002,4310785,-1320527,-3145766
8779,783353,4949953,203121,-3145208
-1133601,333214,2572179,576808,-3143826
-1069037,955741,5080618,-1096825,-3142560
-1451544,439140,3275405,-249056,-3141223
-3321621,482795,920445,-806911,-3140152
-1107811,-25756,3190766,288204,-3139987
-2416668,242405,2194476,-572717,-3135757
-1609707,224505,3975534,-818922,-3135557
-1312540,877074,4636143,-1082112,-3133558
-1656919,738293,4115650,-1086493,-3132850
-1673608,284256,3693167,-730159,-3131847
-1113926,659995,2965285,252128,-3131166
-2906909,853633,745026,-345417,-3128822
-1022493,271320,2610150,669092,-3126876
-2220558,-61337,3550005,-1160389,-3123740
-1673860,37969,4171507,-984070,-3122627
-1400874,518953,3060302,-100390,-3121964
-503668,239219,5145080,-382839,-3119734
-1198488,53820,5310270,-1197861,-3119459
-1278858,461461,5421753,-1452978,-3118261
-1318715,446134,3762233,-447873,-3114573
-601604,51059,4248332,115198,-3112730
-1651587,716297,4701614,-1468016,-3110578
-2445120,810356,3946937,-1891661,-3106699
-319161,675988,4550978,75297,-3105238
-2198917,1205732,2525971,-810308,-3104041
-2401136,222041,2717722,-925025,-3103714
-1767273,508675,2174756,48678,-3102869
-2639776,-320262,3089038,-1294263,-3100652
-954139,420874,4942807,-806446,-3099323
-1345917,342224,4663759,-1043318,-3096377
-180279,-19210,5792976,-416003,-3089493
572462,-110537,6745137,-176449,-3088985
-1375701,409081,4132514,-765591,-3086594
-1733838,380284,3332606,-643966,-3085953
-1426544,10555,4062277,-683759,-3085619
-1199630,293713,3416511,-94101,-3083248
-852817,236566,3899077,-10725,-3083242
-1236157,289346,3929186,-459591,-3083188
-1974387,223434,3149289,-754992,-3081830
-579034,1187040,3375486,394342,-3079256
-1678719,252065,4114615,-1060175,-3076310
-1433807,454420,3621087,-526026,-3075564
-1051928,-190662,4294351,-384858,-3075372
-1400006,-40043,3977290,-605135,-3075140
-2151978,1105917,2367738,-667905,-3073833
-1911416,308749,3119719,-697369,-3072334
-776138,133321,4760020,-465814,-3069445
-513551,314407,6772105,-1506197,-3063174
-925759,280852,4121838,-266883,-3062680
-1378702,510721,5531325,-1709149,-3061941
-1436200,707244,3728817,-673754,-3061531
-1720144,607585,2249405,-21093,-3060594
-905858,339319,6842207,-1984722,-3060459
-1685112,257968,4400569,-1267344,-3060115
-1088522,1029450,5740852,-1652245,-3059729
-2517151,615419,2868008,-1285145,-3058404
-2262095,593190,2713138,-907577,-3056725
-1831035,-558540,3262458,-514633,-3056468
-2112682,35584,1728321,12040,-3055164
-366713,8652,5116999,-230309,-3054145
-1625648,-229473,2677956,-1456,-3054125
-1685710,185228,3390089,-617524,-3053375
-1654016,736451,2776944,-325783,-3053183
67693,1234605,5110890,-55560,-3048531
-1284941,258555,3260613,-124366,-3046652
-1869397,-17510,2977196,-513976,-3046196
-678769,92682,4508494,-213093,-3045981
-1204465,-213099,5788010,-1522790,-3045874
-496199,949361,5244524,-695414,-3039290
-553463,339564,4552613,-175258,-3036708
-2506962,537538,1943553,-693770,-3035246
-32234,226715,5322921,-69716,-3035054
-1475078,980032,3274165,-517898,-3034810
-952391,631296,3857255,-238447,-3034286
-1235541,226074,3854240,-459626,-3032161
62248,26609,4676334,489890,-3031896
-961544,-3093,4311735,-399014,-3031577
-291773,350466,4576799,86689,-3028881
-1367485,293581,3291939,-259550,-3028174
-962231,511089,5733042,-1419419,-3028088
-1202309,257029,2420460,475544,-3023777
-1486205,1291432,3360180,-679146,-3022471
-1184587,245766,2827165,235165,-3021679
-700853,282843,3477699,342748,-3021230
-2251007,454999,3776446,-1584544,-3021156
-1278560,216266,2788044,169515,-3020196
-2118929,895239,3152494,-1145801,-3018183
-713474,-153954,4614771,-296703,-3012925
-506561,84480,4947214,-342550,-3012515
-76898,158641,6722995,-1015424,-3012080
-1466706,756342,2685542,-120249,-3003147
-3155336,719180,1080441,-940604,-3000836
-1856433,1367965,545542,666146,-2998773
-707826,1124900,3420520,150985,-2997436
-1400199,566465,3278503,-389608,-2994538
-982857,465773,4471514,-669622,-2993702
-1340854,607078,3236204,-304778,-2993212
-1152756,452881,2224907,563987,-2988201
-526545,700821,3928211,104368,-2983592
-303516,413308,5043606,-289986,-2983122
-1699018,855503,1933380,53028,-2981363
-1429156,513777,4056900,-924255,-2979551
-523860,-457102,4416053,65204,-2979428
-1747682,395107,3866187,-1123198,-2977695
-1824836,248884,4046237,-1287100,-2975358
-1376519,1271310,1000945,888952,-2973688
-509965,-193151,5423237,-624210,-2970871
-2472341,-144960,1801536,-474198,-2970541
-1571832,731943,2559473,-189834,-2970201
-289079,455463,4710780,-90550,-2969455
-1919935,663941,3987394,-1459134,-2969436
-1064108,607023,2575043,381833,-2969305
-793255,38555,4318335,-289012,-2969179
-1036726,557381,3823129,-360598,-2969173
-1089773,230238,5215490,-1234376,-2968901
-1054926,-96714,5813702,-1501687,-2964516
-1908610,-50878,2297968,-211769,-2963432
-1757192,286243,3829651,-1098317,-2962909
-1207068,-27135,4398809,-786517,-2962402
-1504344,725430,3407278,-662102,-2962127
-1070795,-170682,4384154,-602051,-2961927
-1092090,-654562,5461001,-1192269,-2959886
-1582507,392856,4995943,-1679953,-2957004
-947231,780554,4132697,-532993,-2956078
-333596,-144804,5247504,-352729,-2954959
-1758673,306638,3604655,-969584,-2954943
-2588286,300765,1925343,-808806,-2952875
-1836975,252873,5012473,-1949050,-2948285
-1154029,216875,4605141,-936264,-2947740
-1573885,220789,3093063,-432840,-2947285
-354242,-674616,5090515,-162347,-2946701
-1927506,298520,3928424,-1370633,-2943661
-2370903,834703,1165249,-233654,-2939502
-765206,46373,6511991,-1687376,-2938558
-2099520,346280,2438172,-631509,-2936630
-577214,-57264,3787442,268950,-2936068
-584980,911448,4643683,-516868,-2934261
-1168305,501285,4925715,-1236312,-2933984
-2287762,843978,2472690,-984258,-2931857
-1633678,-66418,2874499,-316104,-2923960
-2206558,741871,2904476,-1150168,-2922069
-853743,997875,5120150,-1145548,-2920945
-1102809,29830,3806279,-355673,-2920213
-1053881,99019,1920152,881431,-2918988
-241064,888282,5611874,-770173,-2918682
-1119815,322011,5085412,-1259360,-2918625
-1300566,-66497,4307639,-872775,-2917318
-979692,274489,2120094,782836,-2914386
-1557431,1278211,3374224,-881026,-2914120
-397161,936823,5552028,-919404,-2911198
-1206360,750343,3766953,-627888,-2911096
-239825,646950,4939055,-301341,-2907601
-2008876,309917,2900134,-848948,-2904295
-1954774,1029423,2305251,-594124,-2903898
-1709050,179841,4174346,-1307476,-2901267
-2465065,403540,2012116,-814135,-2898746
-1371165,206681,4698571,-1290234,-2893865
-477837,263124,5425763,-787486,-2892106
-2177243,1085832,2926645,-1252070,-2890704
-2885628,903410,1633785,-1162654,-2890696
-869259,273919,4713026,-773932,-2887138
-1050362,-679320,4752040,-774176,-2883232
-961193,741099,3860704,-451725,-2881880
-527335,633050,5158220,-775756,-2881767
-1637320,660234,2905109,-555716,-2880947
-548637,961790,5681266,-1209646,-2880494
-1300711,300506,3111107,-241083,-2880415
-958004,338820,3822895,-322704,-2879884
-2275642,-134766,3543687,-1471958,-2879776
-924235,628634,5475715,-1409869,-2877715
-16911,466993,4156456,451343,-2877382
-895160,956410,3835577,-425228,-2871593
-2311978,165055,2956774,-1223042,-2870738
-892963,381776,4012460,-394517,-2870173
-1488522,171094,2359286,47076,-2869051
-1493023,248906,5363156,-1886453,-2866304
-1064833,709723,3311443,-223498,-2864992
-1157109,448224,3922058,-651251,-2864902
-1496762,435684,2576787,-169101,-2864782
-467146,444866,4966154,-559575,-2864429
-811640,704499,6347821,-1876878,-2863973
-1344869,444685,1651903,578074,-2861009
-1592301,497720,3495731,-868845,-2860810
-1539790,470461,3162870,-600311,-2858703
-518883,-252215,3638931,390221,-2858575
-1812473,580785,2859704,-730002,-2857585
-996595,287400,3249886,-20196,-2857181
-1473145,-189127,3484867,-578849,-2853748
-1687896,268154,3251492,-773402,-2853172
-1454247,-137375,4692214,-1337100,-2851843
-1761273,508058,3588149,-1128764,-2850666
-662723,11988,3033078,537510,-2847369
-599472,926059,3906578,-169211,-2846738
-482399,689096,3689446,153440,-2845848
-2750626,760655,462946,-290997,-2845245
-1720940,255959,3420997,-922804,-2843965
-2579321,311420,1678783,-770142,-2842245
-1087414,547472,3689120,-477220,-2841577
-830705,894682,4726665,-941731,-2841340
-546851,365445,5547831,-1028075,-2838295
-1663399,553472,4310409,-1502742,-2837976
-1511357,159026,4674253,-1476400,-2836437
-2003631,-137668,3629770,-1285061,-2835857
-1942505,626742,3736383,-1468356,-2835667
-1010865,-145680,5973659,-1690214,-2831538
-984242,-42651,3556725,-151706,-2830789
-265719,-12352,4726471,-117327,-2830725
-340177,793100,4994113,-563918,-2829533
-1479412,488281,2429333,-107217,-2828169
-1583845,840079,2370108,-265328,-2826395
-2539199,110106,3096805,-1601013,-2825040
-1257528,-13181,3855843,-659333,-2822808
-1504635,834629,4265872,-1385670,-2821873
-724236,597553,3633072,-82134,-2820110
-1418493,-2809,3863922,-840494,-2819932
-663266,1128756,5180021,-1127748,-2816212
-429849,766456,5820690,-1202831,-2808863
-441607,-419672,3162742,750325,-2804228
-1980122,657195,1437220,-87931,-2803543
-322192,-198436,4263910,122314,-2801561
-1595969,901761,1022782,529739,-2800934
-1887469,579095,3546375,-1309607,-2800722
-1160073,-334636,3852842,-500691,-2800409
-1071528,742443,2989743,-110484,-2799470
-2097316,587621,1391411,-172263,-2798836
-1916778,1181489,4230289,-1924302,-2798037
-774651,586015,3641134,-161782,-2798017
-1889015,-713674,966592,626154,-2796008
-2469152,-62270,289773,264012,-2795573
-1172626,907844,3477846,-582808,-2794279
-955614,1040056,6101998,-2038771,-2792790
-814563,141785,3905910,-275937,-2791947
-444016,198349,4123047,-26562,-2791120
-2290938,387790,2165653,-841223,-2790399
-306795,850157,3942127,77529,-2788841
-2108433,172484,3297280,-1309625,-2788780
-1282431,691218,3148700,-444375,-2788332
-1393152,844031,3039779,-525734,-2788032
-1170785,144968,3834753,-631629,-2784521
-1412215,-503604,2364487,196308,-2784436
-2566786,-94914,2248396,-1084667,-2784272
-1411793,475824,3325911,-641951,-2784067
-586392,-66393,3850682,49935,-2783884
-1234363,667253,2124223,256626,-2778940
-1204485,687420,5871944,-2095492,-2776207
-814816,-112085,2710208,526535,-2776102
-1943252,471711,2429493,-670309,-2770591
-1535843,1383688,1214614,328279,-2770039
-1046146,-277601,4269071,-682937,-2769989
-609474,-135501,4463960,-359421,-2769947
-1633190,1274469,2692450,-693783,-2765766
-1567814,716007,5098201,-2021937,-2765044
-761742,283955,4578114,-709954,-2764905
-1884887,269422,2777614,-793634,-2762766
-1632344,345661,2694603,-483027,-2757101
-2021601,716518,4065222,-1872691,-2754258
-2084588,780761,749360,148873,-2753469
-2386878,366204,1406847,-498825,-2752643
-785522,457687,4093855,-485085,-2751756
-593449,48549,2465586,856633,-2751283
-931394,1053503,1921461,579950,-2740475
-1186094,352127,3523399,-548970,-2739652
-1471622,691125,3579163,-978445,-2738251
-1958684,-29493,3669164,-1396658,-2734269
-734052,-95587,3068632,330863,-2733158
-1643710,220104,3126267,-772615,-2731596
-1705203,262155,2241968,-288829,-2731530
-975146,762562,4008653,-735741,-2726535
-871239,617427,4008279,-588442,-2725769
-1072101,977180,2822920,-137208,-2724243
-1133721,25470,4374672,-969242,-2723700
-1273596,368199,2696087,-140318,-2721645
-2792245,-149620,638037,-372895,-2719837
-541334,492806,2979875,443004,-2718890
-441206,-143684,3453344,399832,-2716270
-1188674,390424,2421725,113868,-2715144
-1326229,27719,1444556,666201,-2714216
-173744,-88151,5899947,-879018,-2710633
-2573786,356810,232049,-9720,-2707406
-1506904,520500,3173549,-753070,-2707106
-1156522,598248,3834433,-809820,-2703890
-1433136,470631,3406744,-811910,-2703849
-901410,28358,3288512,-49861,-2702687
-1416650,474765,3818375,-1053134,-2701390
-2116224,794614,3175395,-1494301,-2696826
-184614,205287,5287751,-590107,-2694283
-1042537,195657,3971753,-684687,-2694130
-2257378,132137,1675536,-543568,-2693785
-1244533,-210248,3477729,-501574,-2690916
-1965915,67665,3669271,-1478738,-2690312
-908378,19364,4448336,-813245,-2688262
-1513630,654432,2317738,-270881,-2687824
-551544,636146,4243544,-435989,-2687112
-1906168,656092,2525554,-835656,-2686233
-2136466,138204,2024758,-647476,-2683978
-2277887,-326375,4151912,-2041531,-2681875
-936671,224759,5001078,-1245858,-2681044
-1510072,1103937,3062587,-856382,-2676314
-468658,336908,5916527,-1351728,-2675820
-1821327,393198,1506584,-42318,-2674563
-406884,842398,4303994,-390470,-2669469
-681953,211169,3863601,-260642,-2668195
-1882875,430281,2097747,-504751,-2665452
-1112198,547176,2244622,211302,-2662855
-167327,-335231,4542123,-10119,-2662214
-967243,81043,3337297,-213404,-2661695
-1509655,698076,3019488,-745785,-2661548
-1131511,80147,2767047,-31215,-2661403
-2272529,145960,2669748,-1227071,-2660828
-1686710,-23019,3534136,-1100416,-2660301
-1108217,445919,1928016,442633,-2658013
-878278,194216,3847315,-475901,-2654536
-1965790,780103,3335194,-1473583,-2654183
-1974998,-89642,3049184,-1099115,-2652985
-1248693,203999,2693465,-155090,-2649851
-727274,15368,5463055,-1294796,-2649501
-1680246,102688,3553619,-1150953,-2646121
-1404877,203765,1393129,489374,-2638851
-1449197,702497,2029865,-82920,-2635131
-1275183,909866,3457768,-851253,-2634249
-728184,816689,3664391,-368505,-2632970
-390736,608517,4427162,-433380,-2632531
-1710200,447271,2808368,-807550,-2631393
-882286,501880,3935853,-640506,-2630141
-1151973,688364,3744191,-853546,-2628131
-1424749,103736,3616774,-937126,-2626553
-895238,356268,5077932,-1342715,-2626340
-1494813,403025,2746469,-528867,-2626160
-1442682,552943,2605032,-420162,-2626087
-1884100,-32932,2660276,-800233,-2626086
-1493810,1299845,2372895,-504922,-2625337
-2343126,-111241,1286086,-406714,-2622329
37799,447808,5653095,-726888,-2620526
-2117846,235991,1963323,-685485,-2620480
-1293785,820742,2167881,-50200,-2619124
-553624,-12320,5635407,-1252256,-2617346
-609398,407369,5481414,-1311719,-2616926
-1404575,152490,3869942,-1098079,-2616709
-178113,72446,5978088,-1081041,-2616115
-1127184,408839,2992985,-303025,-2611899
-1494834,712218,2541022,-494667,-2608774
-1999695,242779,4284958,-2047125,-2604384
-1380186,-33762,3012052,-495826,-2602621
-1744770,241127,1895256,-248841,-2601771
-404919,633966,2557014,698641,-2601018
-1418492,-14172,3400663,-794841,-2598621
-1149901,499685,2220364,121805,-2594318
-1486398,-140623,4096556,-1289758,-2591195
-715239,-107538,5363020,-1260967,-2590799
-1064843,819930,2057030,238516,-2589929
-694113,847675,3772868,-454558,-2588414
-835536,346847,3806463,-517444,-2587576
-1741405,878468,1301603,-35993,-2587560
-1169399,543520,2912873,-357194,-2586099
-1250863,525128,4230907,-1283714,-2584986
-1538040,664669,2853453,-752119,-2583849
-1072958,555369,4315076,-1153953,-2583276
-268666,25261,3708487,233043,-2581688
-896679,829308,4175046,-938083,-2580129
-1064780,503820,3232500,-446676,-2578411
-1209577,-80818,3107908,-391987,-2572752
-638424,937661,4872114,-1134435,-2571135
-1002994,-23986,4597774,-1129844,-2570519
-1560167,197791,3273524,-948458,-2568967
-1538074,162657,3862284,-1293821,-2568772
-461833,908110,3479719,-51385,-2568085
-409057,370079,2754041,593233,-2565428
-868239,-285902,3884887,-477115,-2564988
-1745270,201728,2103231,-410416,-2564189
-612099,-129114,5151747,-1040897,-2562837
-796247,460194,3755916,-498947,-2558618
-558737,660344,2511419,500373,-2554815
-1187762,545479,2967836,-449425,-2554358
-766211,897616,5253243,-1525212,-2550577
-1403162,128596,3409219,-866966,-2547112
-709041,531756,2527607,349606,-2546194
-1003266,814233,2534908,-45886,-2545983
-869054,62340,3057577,-62234,-2538284
-570325,-189464,4201476,-401585,-2537701
-755025,28535,4346923,-754741,-2536721
-573834,721179,4700964,-945857,-2536384
-2074336,938847,1055569,-309184,-2536313
-2039379,-79547,1594883,-381752,-2533193
-1222055,854446,2053887,-1082,-2530657
-1569888,-299400,3189267,-833496,-2529219
35292,746263,4806831,-357515,-2528830
-945585,592851,4072423,-930148,-2527187
-992901,191216,4688806,-1273682,-2526867
-766984,1208835,3266038,-381549,-2520843
-968779,938217,3585774,-735128,-2518870
-1427226,312390,1998512,-79729,-2517703
-1218942,205204,2994939,-464323,-2514329
-2522401,139372,1667069,-1026368,-2513044
-676439,326629,4804725,-1053206,-2512534
-1654126,44002,3344765,-1124216,-2510847
-1672702,496487,1306579,42408,-2508289
-1182494,315312,1884534,248228,-2507906
-1699415,213946,4014975,-1648496,-2504775
-1425644,636486,2858851,-714665,-2504633
-1544837,-559545,2074663,-63624,-2504110
-2130238,1102465,1763580,-904759,-2502701
-1724783,229514,2344522,-624774,-2501954
-1107753,132546,3162842,-448979,-2501139
-1642126,-145071,2240009,-376685,-2501100
-2365943,-41430,-494543,540497,-2500460
-2690889,146258,-79101,-122299,-2497103
-2095391,493721,3354975,-1738184,-2495415
-1853613,32636,662144,340902,-2493428
-206576,-16146,4274666,-146172,-2492823
-1628860,902987,1528956,-171818,-2492608
-1229998,-207723,2921929,-362698,-2492388
-1154534,396616,1609593,409917,-2491536
-2348640,281892,-199810,286295,-2490598
-2073804,-11844,-243201,677666,-2489476
-1214034,580884,3248793,-742204,-2488805
-1268340,236311,4246752,-1349689,-2488577
-1302182,948310,2243921,-290036,-2486370
-1054397,477443,3607955,-774595,-2482048
-780636,944609,4894577,-1407103,-2479032
-1056706,361851,4858205,-1550279,-2475667
-2200754,437330,1341076,-589175,-2471935
-280108,-366824,4986337,-613972,-2471438
-1380409,786671,3392509,-1080509,-2471194
-1598116,350847,2475313,-633381,-2470112
-1012669,565163,3452209,-665260,-2469714
-789134,759612,2231772,304640,-2467439
-1300898,51855,4757331,-1690123,-2467243
-2349543,134562,929429,-431882,-2464104
-789608,17211,4806758,-1166968,-2461929
-865915,463080,4016950,-851373,-2460057
-2198778,-12437,1914100,-858235,-2459002
-227196,670072,4395636,-443887,-2455696
-275785,248015,4140882,-243205,-2452380
-2269494,398942,2327178,-1303946,-2452026
-1376070,500385,3241534,-927800,-2451677
-1650778,44699,1914566,-282614,-2451503
-1533974,-467492,725304,720605,-2451202
-1248254,360409,5485443,-2189808,-2450975
-885465,456227,4977412,-1493247,-2449971
-1032209,359098,3291358,-558361,-2448916
-2161867,950307,1748105,-949354,-2448876
-2612811,371951,946505,-793421,-2447964
-1081045,-54851,2362997,73430,-2445843
-2409001,-209818,3105653,-1810348,-2442767
-1443475,-41935,2131186,-182490,-2439887
-79530,796876,5134211,-812093,-2433672
-1325677,792160,3741445,-1284056,-2432139
-1499977,-46761,2050192,-203700,-2430020
-777148,-20458,4917363,-1245430,-2429915
-2198453,198890,2349513,-1217319,-2428566
-1760559,596421,894175,86692,-2428430
-891930,-182518,4160582,-856021,-2427358
-1426523,-24947,3803333,-1248245,-2427044
-2026465,-13971,2850332,-1303871,-2426551
-742702,808179,3745895,-665678,-2422454
-2370431,333379,2045774,-1253958,-2420303
-1469009,-62732,2856545,-691698,-2419702
-577447,540242,4478839,-894323,-2417564
-1654042,639555,4556381,-2143372,-2417032
-2444006,80168,1893257,-1184273,-2414415
-2901440,650921,359681,-843287,-2414378
-293577,-400874,5593012,-1077784,-2412946
518051,-323260,6808787,-982020,-2412423
-2108871,404150,2826419,-1486651,-2412206
-419017,581449,4244504,-590863,-2410817
-1310193,146360,4153388,-1403171,-2410771
-760181,153105,3920870,-654395,-2410616
-1501776,-172397,1313347,269289,-2409524
-1283249,261746,4464324,-1593708,-2408529
-1385629,64276,2597248,-480407,-2406957
-1342790,376192,1106053,435011,-2405277
-442516,508141,4558639,-813879,-2401703
-2593577,244927,3773262,-2596416,-2397966
-357626,195267,3705005,-112245,-2391149
-1809203,561606,1911710,-642590,-2390504
-563179,276460,3235842,-60547,-2388585
-1856991,479881,1302853,-294045,-2385537
-1728832,-174326,4092114,-1777336,-2383333
-383307,-191735,4199355,-372487,-2381087
-1529220,498837,783013,384637,-2380930
-1120270,761146,2100696,-71888,-2380484
-1293571,301496,3316352,-925893,-2379338
-1060313,972989,3682126,-1060735,-2378246
164588,718347,4879616,-429157,-2377605
-211718,357846,5339460,-1050530,-2375634
-2044085,297680,1599754,-659001,-2374390
235722,361984,4592728,-85370,-2373428
-2188975,-793,1402765,-622334,-2372226
-1733912,822537,2598559,-1089803,-2370694
-1799345,108913,2315381,-802443,-2369352
-1474257,520649,3623076,-1380021,-2368050
-1485088,457365,2217697,-489178,-2367696
-298493,367368,6208946,-1710364,-2366884
-231758,431065,4976674,-868611,-2364885
-511614,288901,6146516,-1878281,-2364820
-1029337,278845,4390431,-1327587,-2363420
-1867924,338112,2779304,-1239223,-2360638
-969393,573189,1813684,300501,-2359874
-2306165,-235124,2162613,-1191310,-2359770
-2117754,-394474,567720,62511,-2358030
-1202207,503099,2966424,-675428,-2356312
-886627,456384,2394365,48457,-2355694
-1980451,905860,141760,168227,-2353718
-590652,591794,3596966,-432943,-2351834
-927931,503479,2672631,-201190,-2346716
-960215,-181802,5014279,-1561227,-2346471
-2020390,417884,1016192,-324652,-2346278
-192035,638657,4967143,-893562,-2343687
-651787,133207,4516739,-986608,-2343447
-167309,679973,4240236,-418257,-2339340
-1133064,773590,2241566,-219178,-2336867
-907673,792281,2859957,-380829,-2336223
-470706,765147,4866551,-1170629,-2335214
-624944,315328,5478808,-1620384,-2334543
-1677147,370758,2624860,-966874,-2333907
-1311560,510276,2501581,-532197,-2329873
-1494825,854694,2777766,-991544,-2329605
-1501048,-21447,4265229,-1736997,-2329165
-1955978,137783,2940329,-1428675,-2328092
-1665810,573455,2083624,-662939,-2327574
-2269034,492528,862523,-538950,-2326750
-1824008,690371,1545131,-533795,-2325152
-538610,1072019,4097637,-839375,-2324906
-1296297,249568,3211391,-916801,-2322113
-590424,776042,3529213,-472809,-2320250
-1266158,-323641,4604426,-1635260,-2319815
-531532,574481,4134350,-746573,-2317865
-369514,797326,3344246,-119900,-2317433
-238251,487824,3661812,-112684,-2316683
-1105742,791088,3238061,-858709,-2315877
-1150407,1334427,3492964,-1197749,-2315792
-1436121,310466,2234185,-462338,-2315650
-1266047,858852,4193462,-1650559,-2314215
-496903,949515,3786631,-583638,-2312763
-496322,385898,3984577,-573307,-2311769
-1750431,388287,2336740,-897681,-2310553
-2375642,166208,2281596,-1499051,-2308965
-1109001,791861,2664354,-507030,-2307938
-1585957,-405562,4010942,-1600999,-2303056
-816532,169779,2859837,-173278,-2298709
-1335428,-58118,2463027,-434348,-2297255
-1105108,-361740,2942905,-418146,-2297078
-1156386,25953,2521074,-293193,-2296489
-613651,708,3068457,-50841,-2295305
-1107470,1342839,2627937,-632098,-2293454
-439334,-163295,3542920,-126020,-2291918
-1553400,213586,2031964,-467345,-2291534
-1747379,-290455,2684021,-975875,-2291412
-1393732,434301,3277212,-1140197,-2289047
-626030,-25441,4471948,-957410,-2288420
-1103995,398133,2515019,-340517,-2288245
-671859,-107146,4226740,-829504,-2287895
-703263,408759,2070767,376909,-2287639
-1244244,309160,2612534,-528096,-2286377
-872143,391019,4660017,-1440568,-2285930
-216937,244716,4525297,-615286,-2283715
-1117153,725549,3710465,-1186869,-2283150
-1750161,368625,1551806,-422532,-2283122
-991457,-25478,2612496,-179550,-2281991
-1325108,883117,2049187,-410939,-2276955
46037,43445,5020170,-607183,-2273237
-1469919,993193,2975660,-1175119,-2272249
-1748267,297044,2449408,-986597,-2271986
-1436789,702301,1122329,95653,-2271899
-511702,-443014,4659130,-865630,-2268159
-1810092,-178088,1937108,-626023,-2266236
-552938,299775,5290106,-1494052,-2265772
-576800,630695,4361805,-1010128,-2263547
-1646625,647816,2272492,-855369,-2262846
-1136961,485403,2525240,-428872,-2261935
-1406189,919954,2925088,-1079116,-2258683
-1264240,570499,2194991,-378383,-2257615
-2695412,306921,546622,-830761,-2257188
-665635,302432,2822036,-66587,-2255602
-1357597,1074854,2605976,-864043,-2255486
-1478834,756476,1556930,-257476,-2254677
-507334,540748,3644049,-472563,-2253094
-2079352,-264755,1078586,-364374,-2251958
-1838177,13763,1683884,-555196,-2249431
-2022861,231755,915398,-317979,-2249257
-837883,631934,3358825,-674283,-2247338
-2624392,424089,806984,-962367,-2247328
-2474162,-13049,-301650,8634,-2246979
-1323188,-21350,3080598,-877677,-2246420
-108199,465820,4783671,-755598,-2245227
-712378,-23432,4444356,-1083511,-2244080
-1665096,167353,1361629,-208254,-2243168
-1160549,258938,3157252,-820077,-2242617
-2905118,476868,318719,-977194,-2241228
-1027321,908345,4140733,-1460832,-2240043
-2943690,-162461,326810,-868393,-2239789
-1666435,-316787,2882527,-1065013,-2239162
-1290540,1189656,2697363,-902780,-2234138
-836242,645171,3121188,-542734,-2234043
-1917756,151399,2839192,-1430263,-2233972
-1685756,-303082,2738590,-1011570,-2231954
-1516254,268692,1808009,-370059,-2230411
-1663836,108912,2479218,-926744,-2221838
-835237,427165,2845129,-329406,-2221748
-1685331,-80672,2533211,-944790,-2217481
-2290830,-642312,1295246,-692883,-2215600
-1384720,-161079,3954649,-1506662,-2214971
-1825881,33627,2428922,-1066423,-2209865
-705845,662268,3996155,-993625,-2209168
-1075942,64454,3410202,-888811,-2203433
-2232023,818857,377619,-408851,-2199624
-1577078,521835,1461628,-312974,-2196802
-851329,591992,3470272,-816198,-2195537
-995793,1724940,2663860,-730385,-2195324
-473023,107333,5053520,-1291665,-2194016
641073,-28775,4625574,220199,-2193493
-186410,-254432,4412359,-487491,-2191987
-985561,608594,1935573,6871,-2191302
-362995,51507,5332014,-1347218,-2186606
-2977718,435511,-1575279,96021,-2186270
-2208617,326652,978242,-655532,-2186077
-273441,696984,3676947,-352702,-2185989
-1362223,409428,1437139,-51682,-2185039
-956866,167163,1353580,505934,-2184950
-553981,569670,3939953,-791963,-2184777
-2347890,416669,179091,-330378,-2181229
-634501,253125,3008387,-217698,-2180015
294758,895008,5099451,-684538,-2179293
-386461,309929,3300010,-152344,-2175427
484062,507282,5323724,-540502,-2174260
-285534,76562,4739822,-914238,-2170825
-1876700,603177,2247054,-1186512,-2170400
-992596,817861,2554599,-476532,-2168253
-235148,1119695,2879544,77542,-2167099
-1158205,330010,4186152,-1579710,-2163002
-1424782,124594,3895692,-1639863,-2159799
-1730174,444532,1910928,-790449,-2158734
-928208,919565,1578343,172520,-2151263
-897707,-216710,2924163,-379076,-2151038
-1084585,622872,2557761,-549505,-2149530
-1223906,341872,2801360,-783526,-2149146
-829622,163675,2869608,-362412,-2148186
-2557922,-79363,180213,-475808,-2148071
-404917,888242,1995221,480592,-2142621
-661862,-4911,3748353,-707273,-2141855
-1251960,313397,3106245,-1015196,-2141392
