x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
3388131,-488562,69998,-133132,1355195,-872924,-2580747,287305
3367307,-522562,78631,-137338,1446189,-936470,-2569601,287414
3061528,-628719,-1696,-159288,1824853,-1055113,-2368564,287418
3175005,-459989,56836,-274860,1283929,-815130,-2559280,287440
3090316,-482225,37233,-33054,1365695,-837917,-2270960,287447
3048916,-526672,29218,-45190,1501658,-906637,-2252341,287516
2989327,-611726,-29256,46640,1799861,-1006070,-2122967,287538
3193712,-630311,56602,-110775,1778090,-1101131,-2418845,287551
3158837,-496690,-36204,-86744,1472364,-807619,-2371013,287586
3040445,-683817,58173,-61501,1931878,-1192200,-2261509,287600
3166596,-443812,9580,-367303,1278662,-752815,-2639942,287654
3314131,-419065,44069,-124089,1176497,-736877,-2518623,287696
3154370,-469205,71074,-145640,1298110,-841201,-2423050,287793
3103181,-458475,-22447,-131605,1349413,-753640,-2372774,287915
3172548,-482777,52200,-88915,1354103,-849971,-2382988,287936
2992893,-538834,-42068,-3772,1599756,-874071,-2172864,287949
2906806,-675833,2550,-115880,1957745,-1137429,-2215679,287993
3118696,-491381,-39372,50772,1459762,-796345,-2212860,288029
3035358,-451954,-46338,-185591,1351556,-724920,-2374281,288116
2902000,-576254,-42732,-245695,1708862,-936449,-2334027,288133
3236982,-623312,77840,-258051,1739074,-1105162,-2588427,288170
2955909,-533039,-30948,-92760,1573148,-872601,-2229572,288253
3074687,-663510,28246,-101786,1899361,-1135830,-2324136,288291
2960578,-518495,-4655,-133800,1507798,-867713,-2271473,288308
3112755,-530655,-11490,10233,1549085,-883063,-2246599,288334
3199296,-454728,-37575,-72724,1351878,-736096,-2387181,288416
3307657,-440953,51961,-54605,1233020,-779522,-2448719,288426
3182570,-486142,62878,-294996,1354452,-863564,-2583661,288458
2903009,-639711,-25918,-75363,1878078,-1055572,-2174901,288471
3175368,-520473,37607,26096,1476287,-902459,-2277096,288483
3154261,-618138,40118,-116945,1757313,-1068422,-2396040,288516
3216485,-527360,5150,-105777,1524867,-889899,-2430660,288545
3260148,-545620,71460,-40549,1519383,-969881,-2401092,288579
3044293,-612926,11865,-128240,1767101,-1038660,-2326933,288635
3127914,-564643,12322,-84760,1626669,-957874,-2346738,288645
3130149,-668652,69258,-193509,1878128,-1174961,-2450418,288665
3237229,-476867,39116,-126695,1348496,-830314,-2465328,288672
3163439,-430127,43625,-121553,1208970,-755134,-2407017,288679
3001942,-652486,-34381,-234681,1922584,-1070744,-2396132,288729
3001686,-544389,31654,-190130,1550895,-938217,-2354134,288740
3142322,-440472,-30473,-205938,1304278,-717424,-2470907,288762
3079177,-499065,-17325,-41524,1462615,-825647,-2270835,288777
3327152,-494893,78248,-185821,1366286,-889697,-2585997,288782
2995131,-625739,9868,-250433,1806020,-1058703,-2405978,288803
2948941,-568782,4894,-30596,1645219,-959305,-2166181,288808
3191954,-557178,51657,-172326,1570354,-974577,-2475337,288860
3116334,-559722,-5000,-163587,1627664,-936726,-2412323,288883
3143046,-535407,-44247,-405140,1591737,-866692,-2658382,288884
3127706,-512413,41055,-130174,1449874,-891479,-2389208,288954
3070017,-656192,-16697,-110287,1917748,-1090119,-2328730,288973
3012539,-673648,-25336,-257160,1975985,-1113025,-2424909,289015
3093341,-570534,60362,-205978,1601416,-1003490,-2435442,289023
3036669,-652100,59708,-126923,1838544,-1140051,-2320171,289032
3262966,-442988,37280,-64913,1251860,-772026,-2426000,289039
3101119,-431913,21267,78356,1233854,-741511,-2174231,289060
2953224,-630790,8965,-157450,1821461,-1066518,-2288338,289075
3150319,-565837,25640,-270609,1618395,-969781,-2537397,289089
3080574,-430317,-38335,46678,1281755,-694517,-2189070,289147
3257116,-423849,62371,-128669,1174242,-758523,-2481596,289157
3128875,-581066,44066,-163930,1646322,-1009070,-2421735,289158
3356875,-441686,29795,-194235,1254681,-764272,-2615437,289160
3163306,-503185,-29787,-171698,1485545,-823304,-2453982,289181
3205326,-477466,-5091,-319504,1389195,-798453,-2623156,289181
3199295,-542606,74736,-141728,1507755,-967253,-2451941,289211
2957280,-641006,-27393,-63674,1883132,-1056651,-2203268,289249
3040550,-633339,-775,-257905,1837438,-1063559,-2445912,289250
3038944,-576714,-14260,-247364,1685104,-958391,-2434854,289349
3367906,-537791,66122,-154994,1501383,-952758,-2586605,289382
3036962,-663742,54002,33745,1877337,-1155370,-2169596,289417
3179438,-653596,49436,-272768,1851936,-1134928,-2560530,289627
3000412,-685894,39227,-150062,1954601,-1181604,-2315607,289712
3199826,-596199,54205,-265331,1681274,-1042034,-2568328,289753
3094161,-567364,-15496,-257627,1659077,-941763,-2484508,289798
3055009,-539509,-9772,-125753,1573251,-899217,-2332367,289804
3024876,-653309,4058,-217601,1891096,-1100707,-2396725,289811
3109017,-581155,36177,-174522,1653534,-1003355,-2417282,289826
3180717,-660608,35410,-162052,1884632,-1136280,-2457549,289841
3039889,-645924,16434,-118978,1858770,-1097500,-2315048,289846
3164128,-478366,14738,-158512,1374329,-814708,-2442203,289875
3089683,-424520,-42640,-122039,1268735,-681575,-2354013,289907
3185129,-633995,61422,-164597,1784527,-1110905,-2463136,289919
3078837,-555697,18317,-165447,1595441,-947300,-2386890,289937
3163994,-566751,67291,-188116,1584339,-1002285,-2469889,289983
3155908,-630677,20768,-142861,1810732,-1075104,-2421556,290017
3109694,-666625,55447,-179630,1884422,-1161287,-2422567,290043
3062015,-467575,-36863,-127673,1388509,-758211,-2339247,290116
2961036,-593057,-14303,3198,1732538,-985819,-2143232,290203
3233982,-491264,34797,-167585,1394054,-851293,-2501350,290252
3058201,-616314,-2467,-73540,1789556,-1033696,-2285677,290277
3308120,-431708,67050,-153667,1192909,-775207,-2542025,290293
3169587,-413052,-37252,-128319,1230730,-666313,-2417824,290301
2987771,-656499,11534,-31297,1893757,-1111624,-2194984,290311
3408070,-504833,66941,-242788,1405077,-897990,-2698111,290321
3394804,-417139,77810,-111100,1141175,-758728,-2564907,290371
3290177,-410671,78704,-169961,1121629,-748525,-2544311,290397
3029098,-536220,-34962,-196882,1585912,-874961,-2380340,290400
3262637,-407754,-26257,-40337,1205674,-665586,-2402697,290424
3259816,-459455,61736,-27744,1278063,-817876,-2388834,290454
3232514,-509657,9242,-169248,1469919,-863197,-2501847,290486
3350397,-542005,74477,-177126,1506238,-966049,-2594684,290505
3047272,-539528,-32965,-242804,1593747,-882005,-2436611,290507
3110556,-441039,68341,-180376,1218835,-791846,-2423892,290511
3128773,-490144,-6019,-164207,1426778,-819063,-2421922,290511
3306600,-476648,78208,-204115,1313408,-859011,-2588269,290623
3081771,-647696,73448,-238469,1813661,-1142866,-2457548,290639
2983301,-551648,-23592,56138,1620634,-909337,-2109685,290696
3112842,-447224,-29886,-253857,1323341,-729205,-2494511,290745
3236455,-507842,77108,-76552,1404843,-910605,-2417708,290756
3279735,-471288,6724,-161221,1360862,-796857,-2528540,290779
3284160,-412108,50352,-204572,1150786,-729861,-2572432,290783
3095394,-664985,-26681,-216744,1952048,-1097470,-2447034,290790
2962744,-609387,-24723,-72377,1789080,-1005509,-2215397,290792
3183350,-583901,21400,44374,1674519,-996981,-2265727,290915
3244705,-483344,61541,-322711,1347517,-857871,-2654708,290928
3059908,-559993,-6596,6017,1629858,-935995,-2212251,290959
3271578,-505643,17793,-162859,1450741,-862810,-2524165,290995
3060471,-680185,77158,-192590,1904615,-1200213,-2399052,291079
3020510,-583525,6352,20645,1686692,-985161,-2169966,291095
2980463,-607384,27170,-116342,1737539,-1040727,-2269502,291121
3121385,-596903,31067,-240850,1703707,-1026015,-2488495,291202
3213216,-408538,-36864,-202777,1217296,-659017,-2519326,291208
3164430,-669530,55593,-66862,1892718,-1166276,-2356408,291215
3003815,-632059,-27518,-199234,1857297,-1041525,-2364222,291236
3166304,-545424,26846,-151285,1558131,-936380,-2436997,291262
3354877,-445123,50198,-52550,1246666,-785217,-2481017,291262
3153809,-675017,54157,129261,1909899,-1174429,-2164648,291272
3139220,-601242,51092,-79710,1698643,-1048193,-2350193,291284
3130466,-609627,-11251,-25754,1777904,-1015929,-2293210,291302
3197639,-438427,-43843,-93530,1310129,-704048,-2405507,291305
3086611,-689985,18026,-58831,1985149,-1172714,-2292465,291317
3204786,-595052,24682,-119683,1703967,-1018157,-2435232,291366
3090644,-636507,8628,-61988,1838339,-1075873,-2298351,291374
2936675,-621785,72439,-216904,1739407,-1098581,-2332140,291405
2840995,-621657,-38345,-135665,1836672,-1015998,-2186545,291427
3026904,-622475,-34187,6198,1835379,-1020464,-2188159,291457
3116911,-672717,-9551,-101698,1959375,-1123198,-2354659,291547
3160356,-449171,-26441,-196920,1325949,-735037,-2475515,291625
3107533,-665672,13017,-165006,1919052,-1128139,-2407276,291633
3242718,-584667,71156,-208044,1632890,-1035261,-2545653,291635
3270694,-463408,-21382,-120812,1362782,-762720,-2484063,291685
3059180,-611826,18355,-82602,1758190,-1041637,-2294892,291714
3107785,-451684,-19293,-195847,1326940,-744575,-2436403,291742
2960648,-619086,-4722,-197067,1799582,-1036677,-2330900,291779
3290396,-468751,12470,-95642,1348442,-796867,-2474721,291795
3221327,-422870,-41331,-459823,1262796,-679775,-2766443,291846
3060102,-577509,20654,-275251,1656639,-985686,-2476362,291862
3304732,-566023,37442,-173653,1608532,-978869,-2558326,291915
3155406,-446329,-36527,-162534,1326597,-722764,-2439655,291923
3096664,-526749,5774,-101800,1522545,-889336,-2340079,291941
3130574,-590098,33523,-138269,1681808,-1016406,-2398884,291990
3239067,-420956,-12549,-260807,1231880,-697960,-2592524,292040
2957627,-641920,19776,-208928,1844214,-1093257,-2339841,292043
3130822,-446684,233,-90484,1295229,-750690,-2354217,292093
3121144,-599587,58265,-30769,1687522,-1050746,-2291160,292135
3242013,-521219,33742,-212145,1481856,-900838,-2548991,292332
2994259,-671265,35733,-27332,1915253,-1154426,-2195965,292336
3127408,-592177,-4894,-345681,1721694,-991336,-2591246,292455
3121576,-573005,-32872,-129875,1690750,-938321,-2384485,292484
3140438,-548304,-1325,-23642,1591312,-920275,-2298455,292576
3200191,-622545,22888,-43327,1785279,-1063016,-2360240,292580
3130185,-556597,30622,-310601,1587208,-957961,-2560336,292652
3185572,-623733,77374,144987,1740706,-1105523,-2172912,292662
3100963,-627706,48016,16740,1778101,-1090371,-2231945,292672
3004768,-628734,-30513,-86035,1850293,-1033712,-2258676,292705
3307293,-533294,54882,-172811,1498244,-936844,-2559392,292707
3414688,-406994,41188,-141011,1144029,-714453,-2607391,292864
3240022,-449878,7221,-138170,1298334,-761253,-2478122,292866
2985775,-684629,55305,-156322,1936762,-1191433,-2310873,292896
3134903,-592349,78022,-179443,1649118,-1053273,-2440664,292916
3342529,-451785,17386,-61673,1294908,-772016,-2480629,292948
3213031,-635025,20267,-55233,1823785,-1082038,-2380721,293120
3316557,-433384,13042,-199163,1245368,-737868,-2590838,293144
3420591,-419099,29666,-161575,1189289,-726225,-2630968,293148
3175922,-603385,44696,-128801,1710494,-1047039,-2422867,293159
3139319,-430029,-32340,-189533,1275635,-698489,-2453334,293162
3066654,-636323,-34782,-162265,1876064,-1043288,-2375073,293172
3100694,-588278,-42098,-207493,1743176,-957124,-2442193,293230
3150340,-420568,-43752,-184002,1258255,-674108,-2456131,293233
3328075,-467772,-4381,-258148,1360455,-782694,-2654544,293241
3184504,-634877,72497,-16305,1777322,-1120621,-2323511,293346
3394184,-547861,74746,-160341,1522987,-976090,-2610669,293355
3091038,-653044,-21191,-83685,1912578,-1081487,-2319000,293392
3245041,-529897,62066,-201705,1482063,-936478,-2541388,293423
3264857,-602124,78702,-187108,1676867,-1070202,-2542052,293463
3151242,-462339,16168,-109856,1326587,-788842,-2387199,293499
3247268,-599890,51619,-242218,1694259,-1046314,-2581023,293523
3158363,-679732,54321,-262944,1923427,-1182473,-2536034,293541
3058227,-679823,35895,-88564,1939931,-1168926,-2299797,293547
3278686,-421561,-46011,-94740,1263126,-674096,-2465387,293561
3228724,-404557,-27177,-75650,1197214,-659530,-2411258,293602
3076582,-534855,-35226,-248888,1582187,-872473,-2463565,293649
3201439,-484059,51359,-190721,1358563,-851501,-2499475,293655
3308303,-459630,35225,-110756,1301937,-798460,-2501886,293688
3163681,-533806,-17481,18330,1563505,-883903,-2275913,293704
3482425,-409577,61608,-236251,1133525,-733977,-2745871,293734
3172587,-689453,56377,-201398,1949807,-1200335,-2488582,293758
3039214,-603616,-23746,-238185,1771483,-996539,-2426435,293780
3269276,-494185,18512,-360791,1416877,-844092,-2708256,293833
3181743,-469844,26427,-145503,1339310,-809080,-2442762,293882
3532734,-462309,78459,-39243,1271602,-835105,-2597443,293957
3192451,-664430,66981,-272608,1867893,-1166176,-2569811,293966
3298597,-532204,70153,-194851,1481625,-946367,-2573774,293974
3115005,-664466,-32487,-161747,1955659,-1092280,-2409633,293977
3067667,-561541,520,58999,1628076,-943887,-2168151,294015
3360470,-545785,53696,10919,1535515,-956950,-2425505,294025
3104806,-578574,45875,-101092,1637502,-1006228,-2345316,294049
3243202,-565607,68153,30290,1580261,-1001004,-2322327,294064
3218915,-422355,49123,-195540,1181584,-746164,-2516665,294064
3260697,-514619,13467,-240884,1480587,-874675,-2589505,294086
3263197,-408403,46429,-102002,1143499,-720719,-2460976,294101
2940564,-682951,-35786,-222262,2012177,-1120887,-2339987,294116
3229012,-406207,-26014,-225457,1200973,-663166,-2552061,294149
3145866,-612123,38363,-252113,1741418,-1057011,-2516811,294153
3223320,-412135,11911,-66067,1184743,-701325,-2398347,294159
3234158,-466617,38283,-163093,1319502,-812472,-2497262,294160
3226757,-581212,-20831,-275209,1703939,-961063,-2597118,294195
3244899,-487508,-26005,-6549,1436748,-799776,-2358130,294208
3193958,-546573,10607,-181340,1575776,-926237,-2485248,294275
3273529,-608617,52676,-180512,1718634,-1061762,-2542146,294343
3259279,-656840,49694,-339104,1861115,-1140569,-2680656,294410
3191332,-537051,47388,59057,1515746,-937585,-2257732,294459
3304467,-642458,78372,-64736,1794130,-1137727,-2455915,294466
3148851,-496906,-15655,-62028,1454882,-823262,-2340579,294502
3072968,-599804,-7305,-81008,1745940,-1002359,-2303390,294520
3372851,-502010,60905,-239759,1402211,-888760,-2669741,294617
3263015,-561196,-29856,-128832,1653845,-920723,-2486024,294659
3111189,-650289,48673,-145436,1843017,-1128803,-2391560,294693
3198444,-527017,-13658,-238583,1540446,-875338,-2542222,294710
2987398,-689966,-28477,-214249,2026079,-1138108,-2366413,294718
3140092,-555886,12056,-37234,1601509,-942963,-2310962,294738
3127632,-659680,16650,-23523,1898473,-1120772,-2289062,294779
3081879,-651564,30005,-168023,1863168,-1117066,-2391513,294869
3125232,-508244,-11288,141074,1483916,-845559,-2132848,294882
3249658,-498561,3811,-273821,1442526,-840516,-2612415,294998
3163307,-493038,57040,-75260,1379598,-870812,-2363476,295016
3284214,-405135,14177,-7186,1162445,-691248,-2387224,295022
2974969,-688942,-2200,-42874,1999950,-1155923,-2196569,295030
3104183,-599334,37395,-228111,1705181,-1034804,-2464072,295087
3072775,-540612,-32939,-255396,1596866,-883845,-2466914,295199
3176989,-511592,-14412,-163463,1496378,-848861,-2456171,295216
3247207,-422971,76768,-745,1159006,-767752,-2354356,295268
3243808,-406158,-36579,-157630,1210143,-655230,-2499130,295272
3328980,-424871,-15338,-287895,1245693,-702464,-2683118,295299
3178549,-627921,30878,-156977,1793831,-1077991,-2451214,295308
3118159,-666072,52223,-272579,1885660,-1157961,-2515935,295311
3191539,-631876,76422,-80469,1765162,-1118498,-2388828,295313
3099941,-636793,39266,-149216,1812166,-1099133,-2386954,295332
2971560,-671256,-27483,-125320,1970942,-1107410,-2271473,295355
3203125,-681795,61452,-291592,1923126,-1191242,-2595365,295421
3440161,-466960,39683,-102889,1319263,-814090,-2590077,295458
3163149,-668473,15308,-98661,1925158,-1134549,-2385323,295509
3192056,-675577,64397,-163645,1902497,-1182982,-2467262,295574
3292729,-631136,73265,-349149,1765796,-1114906,-2714329,295587
3339963,-408990,16131,-156868,1171901,-699178,-2568110,295593
3232887,-486466,3856,-459714,1407409,-820227,-2774719,295599
3210966,-413333,-37024,-176520,1231342,-666953,-2493052,295605
3227955,-655835,31142,-352681,1874549,-1125087,-2670694,295617
3210933,-619001,8910,-175331,1787321,-1046669,-2491913,295641
3036997,-533142,-45871,-103009,1586599,-861678,-2297965,295762
3261110,-417102,14261,-120726,1197077,-711418,-2477036,295769
3222874,-460415,-9823,-133623,1343913,-766285,-2461426,295831
3141582,-618102,-14425,69165,1805279,-1027809,-2212185,295834
3269041,-475262,18546,-98400,1361970,-812324,-2461831,295840
3151958,-641642,-2439,-121378,1862985,-1076273,-2398531,295857
3177670,-494265,21249,-179196,1414697,-846261,-2471430,295872
3175453,-496447,3832,-43688,1436377,-836979,-2342649,295879
3256464,-606275,60481,-297911,1704963,-1063630,-2639956,295890
3165482,-515546,36455,-281907,1463015,-893325,-2558991,295907
3303963,-558608,9398,-222768,1611745,-945560,-2603863,295958
3173512,-633810,40489,-76939,1802437,-1095030,-2372448,296015
3150018,-451899,-35413,-80162,1341767,-732950,-2358444,296048
3251685,-581409,60472,-117039,1632858,-1021844,-2466743,296064
3181559,-524955,-11648,-194498,1532694,-873368,-2488611,296066
3069310,-589355,-35659,-15900,1740624,-963721,-2239635,296119
3156697,-521391,-11737,-143672,1522438,-867314,-2422889,296213
3185336,-591538,61913,-240563,1660964,-1039934,-2534579,296233
3252964,-509826,-6560,-155811,1484337,-851732,-2504059,296243
3281564,-528388,67825,-131796,1472610,-938225,-2502250,296436
3227345,-627641,78019,-114828,1751472,-1112569,-2447027,296468
3297437,-530468,57470,-95876,1487768,-934021,-2480045,296519
3126726,-544497,-19416,-272441,1596215,-900427,-2522016,296526
3350831,-526236,40518,-172704,1490435,-914306,-2590850,296536
3417925,-458706,-38265,-121007,1364024,-742268,-2590963,296554
3462974,-470024,63706,-235564,1306979,-837100,-2731127,296556
3399604,-505805,78505,-136684,1397706,-908223,-2592396,296561
3136978,-592587,23429,-84065,1697922,-1013084,-2352655,296592
3110973,-628813,-43965,27457,1862378,-1023844,-2229142,296601
3362382,-451536,58367,17332,1258067,-802066,-2420873,296628
3275916,-565248,-2965,-101290,1641896,-947524,-2469526,296636
3004149,-663837,-28969,-51185,1950734,-1093840,-2225519,296773
3382113,-449912,25831,-109096,1282032,-775148,-2553826,296785
3165945,-592821,507,-198384,1718804,-996435,-2480940,296802
3008895,-564508,-31711,-95293,1665085,-924908,-2270356,296850
3074224,-690458,-29032,-183219,2027993,-1138521,-2400226,296857
3473525,-411592,57201,-99768,1143253,-734086,-2611330,296924
3206783,-532621,72373,-166965,1480878,-948718,-2481053,296991
3283637,-463422,-33001,-134052,1373061,-754104,-2505870,297048
3350481,-573366,62730,-169212,1607543,-1010009,-2587318,297105
3369856,-441788,44051,19182,1242413,-775044,-2424554,297136
3267216,-421701,23368,-82809,1202387,-725917,-2445876,297245
3129835,-680959,38027,-276532,1941345,-1172419,-2528108,297336
3122559,-662711,3651,-105996,1918721,-1116201,-2362786,297358
3134223,-651720,25451,-7434,1867633,-1113942,-2278740,297485
3155609,-534999,-7542,-36038,1558205,-893297,-2321086,297607
3159569,-624994,26757,-150140,1788972,-1070008,-2431041,297618
3105087,-524888,-12184,-11097,1532974,-872858,-2261059,297670
3400090,-474948,3338,-318605,1374461,-800488,-2763482,297700
3175513,-441715,-19540,-249885,1298246,-727642,-2536208,297722
3216217,-667690,40494,-132332,1900691,-1151960,-2455388,297745
3391188,-486767,53454,-114915,1364571,-857609,-2565866,297756
3457622,-431264,64178,-302371,1194153,-772325,-2789946,297766
3178451,-551092,-6444,-203071,1603910,-921154,-2494403,297816
3245844,-573237,31509,-290474,1634682,-986579,-2625280,297825
3107899,-575548,18774,-28393,1652610,-980994,-2279330,297830
3266974,-533513,39810,10166,1512165,-926007,-2358444,297880
3196734,-591645,43696,-225051,1677329,-1026570,-2528283,297883
3296718,-574379,59527,-162166,1613302,-1009328,-2541737,297959
3091730,-678822,11371,-152654,1958640,-1149010,-2384230,297966
3289794,-566427,5080,-87105,1638226,-955487,-2466274,297978
3136455,-658865,39788,-48756,1875719,-1136607,-2319138,298004
3139287,-629661,19060,-263256,1809292,-1072127,-2522500,298036
3295327,-513041,16643,-138442,1473210,-874385,-2518463,298090
3154573,-671587,75677,-117027,1880984,-1184665,-2396343,298138
3175604,-605282,69439,-109232,1694189,-1068622,-2404272,298154
3186386,-421644,-12613,-143636,1233934,-699068,-2444375,298194
3237848,-568545,9791,-77984,1640218,-962549,-2420061,298195
3216792,-596097,73694,-120212,1663802,-1056353,-2444431,298248
3139034,-541774,-37533,-198308,1604285,-882382,-2461363,298268
3054406,-598509,-31025,-31459,1763087,-982546,-2243434,298280
3148317,-608684,28820,-109709,1739855,-1044138,-2384940,298317
3070387,-645008,17132,-72828,1855498,-1096479,-2293843,298331
3171204,-629161,-20483,-389642,1842691,-1041886,-2664248,298357
3319469,-517643,20210,-204750,1483413,-884769,-2598193,298439
3111036,-560458,41134,-256069,1589142,-972264,-2495278,298462
3092762,-515057,-18438,-148228,1509974,-851690,-2380823,298483
3206499,-606098,44449,-61646,1718581,-1051413,-2382005,298538
3210879,-616871,7065,-277789,1782770,-1041718,-2588031,298564
3209706,-510362,-19466,-258991,1497265,-843037,-2569539,298575
3107797,-643194,-36225,-134949,1897262,-1053761,-2379259,298641
3373771,-496763,31099,-230462,1413263,-857784,-2661683,298754
3230472,-610575,7659,-211656,1763989,-1031583,-2540166,298834
3243657,-434243,-33940,-13792,1289267,-704381,-2364028,298929
3228510,-467750,11577,29649,1346327,-794521,-2312279,298932
3113362,-510828,-27234,-121918,1505462,-838045,-2371063,298983
3103645,-690899,-35039,-131227,2034567,-1134796,-2372756,299035
3076534,-574639,-32757,-255331,1695389,-941153,-2469577,299055
3199599,-598162,-24300,-246893,1756155,-986964,-2550858,299073
3113946,-572605,-2441,-126248,1662773,-960276,-2375550,299079
3406979,-640154,67882,-134557,1796693,-1126056,-2595746,299088
3111622,-625883,17630,-239657,1799594,-1064715,-2480300,299180
3010846,-663393,45570,1227,1883753,-1148513,-2181184,299281
3187296,-538231,37018,-194261,1528308,-931859,-2492546,299365
3122028,-688024,36516,-197329,1963166,-1183167,-2448118,299401
3227228,-540620,73776,-23424,1502840,-963202,-2361159,299480
3021846,-549811,-34330,-47699,1624770,-898267,-2235075,299490
3255688,-498908,4031,-103880,1443337,-841261,-2457295,299491
3250074,-513848,5263,-180999,1485581,-867280,-2525603,299527
3166827,-682491,78114,8245,1910460,-1204799,-2287657,299528
3370536,-440928,23910,-208879,1257670,-758624,-2639082,299601
3246766,-568929,62764,-124865,1594645,-1002580,-2470524,299658
3321772,-483408,35232,-152133,1370889,-838417,-2550481,299678
3295676,-629591,53204,-235390,1778998,-1097396,-2609702,299722
3253333,-543776,56821,-227330,1526936,-955898,-2571446,299722
3161832,-485984,-41743,-135868,1446199,-785514,-2419287,299744
3169410,-559857,10093,-99842,1614754,-948174,-2390969,299770
3159493,-543536,-13578,-190208,1588283,-903153,-2468591,299784
3144891,-646900,-16683,-222255,1890788,-1074517,-2488083,299798
3214482,-504091,-23701,-108678,1482810,-829351,-2431931,299806
3105090,-688202,39280,-193612,1961248,-1185522,-2432352,299824
3364536,-409978,-34821,39282,1219673,-662956,-2401834,299854
3216491,-663301,62454,-187330,1868609,-1160913,-2507202,299899
3076045,-620883,-13577,-101184,1812599,-1033112,-2324555,299916
3310339,-654920,28737,-173609,1874018,-1121762,-2562349,300028
3480154,-459306,12249,-85481,1321244,-780832,-2602726,300160
3460817,-492008,72365,-252101,1363103,-880474,-2745084,300253
3315450,-443501,-15871,-195614,1300191,-733369,-2586705,300286
3261838,-582779,40652,-152592,1654300,-1009409,-2507469,300297
3461727,-427438,49781,-235194,1195747,-755194,-2729877,300321
3264688,-522693,12341,-339226,1504994,-887405,-2684692,300372
3311846,-554681,41916,-119606,1571697,-963138,-2512760,300404
3397917,-449251,43337,-202084,1264687,-787053,-2652551,300418
3063253,-629389,-26517,-95977,1848672,-1037783,-2310396,300458
3218616,-585757,-16147,74995,1712994,-972183,-2262551,300477
3462873,-534774,70343,-118040,1488913,-950828,-2620758,300504
3177061,-502473,-40619,1081,1493027,-814054,-2301799,300585
3067773,-553509,-38576,-114558,1639236,-901323,-2331112,300626
3206108,-527656,-14846,19636,1543347,-875529,-2305439,300640
3265393,-484320,25694,-10425,1381939,-832858,-2376622,300696
3054935,-536802,1270,12378,1555669,-902878,-2202676,300724
3214373,-485807,-37979,-33039,1442367,-788014,-2360866,300761
3335814,-524136,72469,45794,1456187,-934535,-2374904,300857
3310936,-472983,37345,-195784,1338792,-822471,-2583593,300920
3086093,-572068,-20178,-136426,1676846,-946185,-2364913,300975
3239816,-433508,-26747,-172887,1280796,-708493,-2510554,300977
3165355,-642412,-26906,-167224,1886780,-1059374,-2451268,301011
3326282,-483105,-5172,-106123,1405619,-807868,-2510568,301027
3324859,-449425,-36142,-182211,1335236,-728252,-2580947,301046
3352755,-488717,61362,44296,1363257,-866765,-2388589,301088
3217656,-503425,-265,-122225,1460225,-845657,-2446945,301093
3368081,-515273,27714,-115966,1469926,-886366,-2550103,301168
3275046,-606887,36048,-156308,1728272,-1046493,-2520530,301184
3117659,-689220,48829,-120127,1955783,-1194331,-2372496,301203
3269761,-588614,43244,-59986,1668936,-1021140,-2426302,301350
3181091,-577496,-17190,-206501,1689956,-957528,-2499536,301361
3198221,-610773,41134,20061,1735061,-1056803,-2299323,301387
3367714,-546028,51927,-132453,1537781,-956045,-2565310,301477
3469605,-443875,36989,-152083,1254691,-773300,-2657586,301498
3239908,-592591,45177,-124407,1678768,-1029260,-2465123,301500
3345447,-426323,12878,-182743,1225035,-725882,-2596368,301579
3481579,-456000,52840,-278458,1275883,-805457,-2784869,301622
3198115,-571911,33832,-43654,1628790,-986078,-2359043,301634
3305383,-553002,58802,-68634,1551948,-972874,-2460237,301704
3231367,-519049,-39391,-150929,1540017,-842817,-2483822,301708
3407646,-541249,57439,-69235,1519061,-952111,-2534924,301740
3398081,-468389,59655,-58509,1305806,-831340,-2517925,301770
3358070,-555302,59162,-197138,1558298,-977004,-2619027,301845
3120194,-663769,-34632,-83255,1955529,-1089516,-2339730,301904
3251382,-613231,56691,-256529,1728477,-1072500,-2597436,301917
3290062,-644542,10530,-181136,1859964,-1090787,-2554716,301959
3161886,-608929,-38925,23023,1800270,-994181,-2270207,301982
3261402,-517648,-46674,-182901,1542374,-835050,-2535599,302031
3535026,-447525,55922,51187,1248590,-793510,-2514236,302215
3273434,-662476,32279,-119553,1892809,-1137091,-2484867,302279
3511739,-435761,72883,-103756,1199523,-786353,-2642771,302310
3518232,-516569,61639,-193487,1443787,-913768,-2731690,302355
3357130,-521103,35657,-84476,1479833,-902067,-2512613,302421
3168729,-447927,-38447,-249482,1332924,-724022,-2530914,302438
3288022,-496556,-35663,-113768,1471499,-807797,-2490012,302488
3460830,-484268,21751,-14868,1385263,-829838,-2522450,302533
3247271,-592696,32154,-232730,1690548,-1019754,-2572121,302549
3400734,-583143,46181,-104947,1650482,-1014132,-2563430,302594
3296856,-616957,68607,-140611,1728781,-1087619,-2521607,302679
3147217,-499271,7055,-211718,1441727,-844120,-2479879,302688
3304995,-455653,25892,25600,1298628,-784839,-2371518,302716
3350317,-497583,78410,-157367,1373944,-894337,-2576083,302729
3424329,-446171,-4254,-107603,1297695,-746492,-2583024,302755
3145097,-619218,-23442,-69801,1816464,-1022981,-2345153,302799
3502927,-406448,43391,-100944,1140506,-715175,-2633745,302862
3319903,-466339,34529,-249662,1322005,-809214,-2640657,302892
3484456,-444136,47067,-121570,1246565,-781231,-2639715,302919
3250455,-471616,-7258,-103478,1374136,-787011,-2453125,302965
